Claart,Fecfac,Cant,Clacli,Clatipcli
08CAJCHR,19/02/22,17.0,CPM09,3
08CAJO,19/02/22,1.0,CPM09,3
08CONC34,19/02/22,6.0,CPM09,3
08TUBC1PG,19/02/22,4.0,CPM09,3
08TUBC34PD,19/02/22,31.0,CPM09,3
08TUBC34PG,19/02/22,1.0,CPM09,3
05CODPVC345,19/02/22,3.0,CPM09,3
05COPPVC3,19/02/22,1.0,CPM09,3
05PEGAD240,19/02/22,1.0,CPM09,3
05REDPVC32,19/02/22,1.0,CPM09,3
01VAR38,19/02/22,10.0,MRS6157,0
01ARM1538,19/02/22,1.0,MRS6157,0
01CEMCAZ50,19/02/22,10.0,MRS6157,0
02PANN2,19/02/22,2.0,MRSZI0562,0
06LAG125R,19/02/22,2.0,MRSZI0562,0
01BLO15,19/02/22,350.0,GIM09,0
GTRAS,19/02/22,1.0,GIM09,0
01BLO15,19/02/22,350.0,GIM09,0
GTRAS,19/02/22,1.0,GIM09,0
05ADAPMC12,19/02/22,2.0,MRS2920,0
05COFF,19/02/22,2.0,MRS2920,0
05PEGACPVC50,19/02/22,1.0,MRS2920,0
05VALBCP12,19/02/22,1.0,MRS2920,0
0646318,19/02/22,1.0,MRS2920,0
06CINT12,19/02/22,1.0,MRS2920,0
02CAN24,19/02/22,3.0,MRSZI0562,0
01TES,21/02/22,300.0,MRS6018,0
01SON40,21/02/22,9.0,CPM09,3
03LAMINOX410C18,21/02/22,1.0,TWE11,0
06SIKG,21/02/22,50.0,ETE050,0
01CEMAGR,23/02/22,25.07,MAAG76,1
01TIRUNI,21/02/22,10.0,MRSZI0559,0
02COME28,21/02/22,2.0,MRSZI0562,0
02PANN2,21/02/22,10.0,MRSZI0562,0
01CEMCAZ50,21/02/22,10.0,MRS2902,0
01VAR38,21/02/22,10.0,MRS2902,0
01CEMCAZ50,21/02/22,10.0,MRS2902,0
03LAMPOLCEL310,21/02/22,1.0,MRSZI0540,0
03LAMPOLI210305,21/02/22,2.0,MRSZI0540,0
01CEMAGR,22/02/22,50.22,MAAG76,1
01CEMCAZ50,22/02/22,25.0,MRS0550,0
02CAN24,22/02/22,47.0,MRSZI0562,0
01CEMCAZ50,22/02/22,20.0,MRS1313,0
01VAR112,22/02/22,46.0,MAR03,1
01VAR38,22/02/22,41.0,MAR03,1
01ARE,22/02/22,0.5,MRS2380,0
01BLO12,22/02/22,100.0,MRS2380,0
01BLO15,23/02/22,350.0,GIM09,0
GTRAS,23/02/22,1.0,GIM09,0
01BLO15,23/02/22,350.0,GIM09,0
GTRAS,23/02/22,1.0,GIM09,0
02COME28,23/02/22,2.0,MRSZI0562,0
02ANGA,23/02/22,6.0,MRSZI0562,0
02ECLE305,23/02/22,40.0,MRSZI0562,0
02TORFR,23/02/22,1500.0,MRSZI0562,0
01ALAM,24/02/22,50.0,MRS0550,0
01ALREC,24/02/22,30.0,MRS0550,0
01VAR38,24/02/22,50.0,MRS0550,0
03PTRC14,26/02/22,85.0,TWE11,0
01CAL,25/02/22,10.0,MRS4093,0
01CEMCAZ50,25/02/22,10.0,MRS4093,0
01ARM1538,25/02/22,8.0,MRS4093,0
01YEM,26/02/22,20.0,MRSZI00184,0
01CEMAGR,26/02/22,50.31,MAAG76,1
01BLO15,28/02/22,350.0,GIM09,0
GTRAS,28/02/22,1.0,GIM09,0
02ECAG6305,28/02/22,6.0,MRSZI0562,0
02ECLE305,28/02/22,2.0,MRSZI0562,0
02EPP6305,28/02/22,24.0,MRSZI0562,0
01VAR38,28/02/22,10.0,MRS4093,0
01ARM1538,28/02/22,10.0,MRS4093,0
01CEMCAZ50,28/02/22,10.0,MRS4093,0
06CRTBR,28/02/22,609.5,ETE050,0
02PANN2,01/03/22,10.0,MRSZI0562,0
01ALREC,01/03/22,8.0,CPM09,3
01CEMCAZ50,01/03/22,6.0,CPM09,3
01EST1515,01/03/22,20.0,CPM09,3
01VAR38,01/03/22,10.0,CPM09,3
06CLA212,01/03/22,3.0,CPM09,3
06CLAC212,01/03/22,0.5,CPM09,3
01BLO15,01/03/22,350.0,GIM09,0
GTRAS,01/03/22,1.0,GIM09,0
01BLO15,01/03/22,350.0,GIM09,0
GTRAS,01/03/22,1.0,GIM09,0
01BLO15,01/03/22,350.0,GIM09,0
GTRAS,01/03/22,1.0,GIM09,0
02PANN2,01/03/22,10.0,MRSZI0562,0
01CEMCAZ50,02/03/22,20.0,MRS4093,0
02ECAG6305,02/03/22,5.0,MRSZI0562,0
02TORS118PF,02/03/22,500.0,MRSZI0562,0
03LN31018,02/03/22,6.0,MRS1618,0
03LN41020,02/03/22,1.0,MRS1618,0
01ARM1538,03/03/22,40.0,MRS4093,0
01CEMCAZ50,03/03/22,20.0,MRS1313,0
01CEMCAZ50,04/03/22,20.0,MRS4093,0
01CEMCAZ50,04/03/22,13.0,MRSZI0523,0
01CEMMCA50,04/03/22,3.0,MRSZI0523,0
01VAR38,04/03/22,26.0,MRSZI0523,0
01ALREC,04/03/22,5.0,MRSZI0523,0
01EST1520,04/03/22,2.0,MRSZI0523,0
06CLA212,04/03/22,2.0,MRSZI0523,0
01YEM,05/03/22,13.0,MRSZI00184,0
01CEMAGR,07/03/22,49.85,MAAG76,1
01CEMAGR,07/03/22,40.24,MAAG76,1
01CEMBIG,07/03/22,4.0,MAMK91,0
01CEMBIG,07/03/22,2.0,MRS4093,0
01CEMAGR,08/03/22,50.24,MAAG76,1
01CEMCAZ50,08/03/22,200.0,CPM09,3
GTRAS,08/03/22,1.0,CPM09,3
01CEMCAZ50,08/03/22,240.0,MAAG76,1
01CEMCAZ50,09/03/22,3.0,MRS6157,0
01CAL,09/03/22,5.0,MRSZI00118,0
03LAMGT244,10/03/22,2.0,MRSZI0565,0
01CEMCAZ50,10/03/22,5.0,MRS4093,0
01BLO15,11/03/22,350.0,GIM09,0
GTRAS,11/03/22,1.0,GIM09,0
01CEMCAZ50,12/03/22,25.0,MRSZI500,0
01CEMAGR,12/03/22,50.12,MAAG76,1
01CEMCAZ50,12/03/22,50.0,MRS0550,0
01TEJPR,14/03/22,418.0,MRS338,1
01TEJPR,14/03/22,142.0,MRS338,1
01CEMBIG,14/03/22,10.0,MRSZI0554,0
01CEMAGR,14/03/22,12.8,MAAG76,1
01MALSOL10,14/03/22,200.0,CPM09,3
01VAR38,16/03/22,50.0,MRS0550,0
01ARM1538,19/03/22,5.0,MRS4093,0
01CEMCAZ50,19/03/22,5.0,MRS4093,0
01ARM1538,23/03/22,10.0,MRS4093,0
01VAR38,23/03/22,10.0,MRS4093,0
01ALAM,23/03/22,20.0,MRS0550,0
01CEMBIG,23/03/22,2.0,AACP71,9
01CEMCAZ50,24/03/22,10.0,MRS4093,0
01ALAM,24/03/22,100.0,HHD170,0
01ALREC,24/03/22,50.0,HHD170,0
01VAR38R,24/03/22,100.0,HHD170,0
01BLO15,25/03/22,350.0,GIM09,0
GTRAS,25/03/22,1.0,GIM09,0
01BLO15,25/03/22,350.0,GIM09,0
GTRAS,25/03/22,1.0,GIM09,0
01CEMCAZ50,26/03/22,20.0,HHD170,0
01CEMCAZ50,26/03/22,80.0,CPM09,3
01VAR34,26/03/22,20.0,CPM09,3
01VAR38R,26/03/22,270.0,CPM09,3
GTRAS,26/03/22,1.0,CPM09,3
01CEMCAZ50,26/03/22,160.0,MAAG76,1
01CEMBIG,28/03/22,2.0,MRS4093,0
01CEMBIG,28/03/22,2.0,AACP71,9
01CEMCAZ50,28/03/22,20.0,MRSZI5,0
01VAR38,28/03/22,10.0,MRSZI5,0
01ARM204,28/03/22,20.0,MRS9162,0
01VAR38R,28/03/22,30.0,MRS9162,0
01ALAM,29/03/22,184.0,HHD170,0
01VAR112,29/03/22,14.0,HHD170,0
01VAR112,31/03/22,10.0,MRS9162,0
06CLA212,01/04/22,3.0,HHD170,0
01BLO15,01/04/22,350.0,GIM09,0
GTRAS,01/04/22,1.0,GIM09,0
01BLO15,01/04/22,350.0,GIM09,0
GTRAS,01/04/22,1.0,GIM09,0
01CAL,01/04/22,10.0,HHD170,0
0610862,02/04/22,1.0,MRSZI0520,0
0615889,02/04/22,1.0,MRSZI0520,0
0618630,02/04/22,1.0,MRSZI0520,0
01VAR38,04/04/22,150.0,MRS4093,0
01CEMCAZ50,04/04/22,40.0,HHD170,0
01CEMBIG,05/04/22,2.0,AACP71,9
01CAL,05/04/22,8.0,MRS2206,0
01CEMCAZ50,05/04/22,20.0,MRS2206,0
01BLO15,05/04/22,350.0,GIM09,0
GTRAS,05/04/22,1.0,GIM09,0
01CEMCAZ50,06/04/22,182.0,MAAG76,1
01ARM1538,06/04/22,2.0,MRS4093,0
01CEMCAZ50,06/04/22,2.0,MRS4093,0
01CEMBIG,07/04/22,2.0,MRS4093,0
01CEMCAZ50,11/04/22,40.0,HHD170,0
01MALSOL10,11/04/22,80.0,HHD170,0
01CEMCAZ50,12/04/22,20.0,MRS1313,0
01CAL,13/04/22,10.0,HHD170,0
01VAR38,13/04/22,108.0,HHD170,0
01CEMBIG,13/04/22,2.0,MRS4093,0
01ALREC,13/04/22,25.0,HHD170,0
06CLA212,13/04/22,2.0,HHD170,0
01CEMBIG,18/04/22,2.0,AACP71,9
01CEMAGR,19/04/22,50.32,MAAG76,1
01CEMAGR,21/04/22,15.88,MAAG76,1
01VAR58,21/04/22,4.0,HHD170,0
06CLA212,21/04/22,5.0,HHD170,0
01ALAM,21/04/22,50.0,HHD170,0
01VAR112,21/04/22,15.0,HHD170,0
04DISCAU778,21/04/22,1.0,HHD170,0
06CLA4,21/04/22,2.0,HHD170,0
01ALREC,21/04/22,14.0,HHD170,0
04DISCAU778,21/04/22,2.0,HHD170,0
01CEMAGR,21/04/22,14.71,MAAG76,1
01CEMBIG,22/04/22,2.0,MRS4093,0
01CEMAGR,23/04/22,0.57,MAAG76,1
01VAR38,26/04/22,10.0,MRSZI00164,0
01BLO15,25/04/22,430.0,MRSZI0091,0
01CEMBIG,25/04/22,2.0,MRS379,9
01VAR38,25/04/22,60.0,MRS379,9
06CLA212,25/04/22,3.0,HHD170,0
01VAR38,26/04/22,20.0,MRS90,1
01VAR38,26/04/22,25.0,MRSZI00125,0
01VAR38,26/04/22,8.0,MRSZI00164,0
01VAR38,26/04/22,6.0,MRSZI00164,0
01ALREC,26/04/22,20.0,MRSZI00164,0
06CLA212,26/04/22,3.0,MRSZI00164,0
01EST1520,26/04/22,29.2,MRSZI00164,0
01ALREC,26/04/22,15.0,HHD170,0
06CLA2,26/04/22,2.0,HHD170,0
06CLA212,26/04/22,10.0,HHD170,0
01CEMCAZ50,27/04/22,10.0,CUCI98,0
01BLO15,28/04/22,70.0,MRSZI0091,0
01ALREC,28/04/22,30.0,HHD170,0
01CEMBIG,29/04/22,2.0,MRS4093,0
01CEMCAZ50,29/04/22,10.0,MRS263,3
01CAL,29/04/22,4.0,MRS263,3
01ALAM,30/04/22,23.0,MRSZI0091,0
01ALREC,30/04/22,7.0,MRSZI0091,0
01ARM1538,30/04/22,4.0,MRSZI0091,0
01CEMCAZ50,30/04/22,6.0,MRSZI0091,0
01CEMCAZ50,30/04/22,20.0,HHD170,0
01CEMCAZ50,30/04/22,15.0,MRSZI500,0
08CAB12,02/05/22,1000.0,MRSZI6,0
06CLAC2,03/05/22,0.5,HHD170,0
01ALREC,04/05/22,70.0,MRSZI0105,0
06CLA2,04/05/22,9.5,MRSZI0105,0
01VAR38,04/05/22,6.0,HHD170,0
01CAL,10/05/22,10.0,HHD170,0
01CEMCAZ50,10/05/22,20.0,MRS1313,0
01MALSOL10,11/05/22,50.0,HHD170,0
01VAR38,11/05/22,6.0,HHD170,0
06CLA212,11/05/22,1.0,HHD170,0
01BLS15,11/05/22,65.0,HHD170,0
01CEMCAZ50,11/05/22,40.0,HHD170,0
01CEMCAZ50,12/05/22,4.0,MRS2206,0
01CEMCAZ50,13/05/22,10.0,MRS9162,0
01CEMBIG,14/05/22,2.0,MRS4093,0
01CEMCAZ50,16/05/22,20.0,MRS1313,0
01ES,20/05/22,3.0,HHD170,0
06PL4,20/05/22,3.0,HHD170,0
01ARM1538,20/05/22,15.0,MRS4093,0
01VAR38,20/05/22,10.0,MRS4093,0
01CEMCAZ50,21/05/22,20.0,CUCI98,0
01CEMCAZ50,24/05/22,20.0,HHD170,0
01VAR38,24/05/22,2.0,HHD170,0
01YEM,24/05/22,5.0,HHD170,0
01CEMBIG,24/05/22,2.0,MRS4093,0
01CAL,25/05/22,4.0,HHD170,0
01LADVTX,25/05/22,290.0,HHD170,0
01YEM,25/05/22,5.0,HHD170,0
0618400,01/06/22,0.2,PSP14,0
0612498,01/06/22,1.0,PSP14,0
0618400,01/06/22,0.8,PSP14,0
0612093,01/06/22,1.0,PSP14,0
06TIJPPT,01/06/22,0.5,PSP14,0
06TIJPPT,01/06/22,0.5,PSP14,0
01CEMCAZ50,01/06/22,3.0,HHD170,0
01VAR38,01/06/22,3.0,HHD170,0
06BOQB,01/06/22,4.0,HHD170,0
04HTAQ516,01/06/22,50.0,HHD170,0
0647223,01/06/22,10.0,HHD170,0
06PIJ10112,01/06/22,50.0,HHD170,0
08ACOMAVT,01/06/22,2.0,HHD170,0
08CDCP013,01/06/22,2.0,HHD170,0
06BOQB,02/06/22,2.0,HHD170,0
01CEMCAZ50,03/06/22,35.0,CUCI98,0
01VAR38,03/06/22,55.0,CUCI98,0
01CEMCAZ50,03/06/22,8.0,CUCI98,0
01CAL,07/06/22,6.0,MRS263,3
01CEMCAZ50,07/06/22,15.0,MRS263,3
01LADR5,08/06/22,40.0,HHD170,0
01LADR5,09/06/22,30.0,HHD170,0
06BRIC1,09/06/22,1.0,HHD170,0
06BRIC2,09/06/22,1.0,HHD170,0
01CEMCAZ50,16/06/22,5.0,HESC73,0
01CEMCAZ50,17/06/22,20.0,MRS1313,0
08CAB12,18/06/22,154.0,HESC73,0
08CAB12,18/06/22,46.0,HESC73,0
01CEMCAZ50,22/06/22,10.0,MRS5052,1
01CEMBIG,23/06/22,2.0,MRS4093,0
01CEMCAZ50,24/06/22,20.0,MRS263,3
06CLA212,24/06/22,4.0,HESC73,0
01VAR38,27/06/22,50.0,MRS4093,0
01CAS661,29/06/22,34.0,MRS5052,1
01CEMCAZ50,29/06/22,14.0,MRS5052,1
01CEMCAZ50,04/07/22,10.0,MRS5052,1
01CEMCAZ50,04/07/22,30.0,MRS6157,0
01VAR38,04/07/22,7.0,MRS6157,0
03RNL3161,05/07/22,2.0,MRSZI092,0
03RNL3161,05/07/22,1.0,MRSZI092,0
03VIPR15512,05/07/22,185.6,MRSZI092,0
03VIPR15512,05/07/22,287.4,MRSZI092,0
01BLO15,06/07/22,45.0,HESC73,0
05TUBPVCN2,12/07/22,12.0,HHD170,0
01BLO12,12/07/22,30.0,HHD170,0
01CAL,12/07/22,1.0,HHD170,0
01CEMCAZ50,12/07/22,3.0,HHD170,0
01VAR38,12/07/22,1.0,HHD170,0
01BLO15,13/07/22,35.0,HESC73,0
01CEMCAZ50,13/07/22,10.0,MRS5052,1
01VAR38,13/07/22,130.0,MRS4093,0
01CEMCAZ50,14/07/22,20.0,MRS1313,0
01BLO15,19/07/22,170.0,HESC73,0
01CEMBIG,20/07/22,2.0,MRS4093,0
01CEMCAZ50,28/07/22,10.0,MRS5052,1
01VAR38,01/08/22,30.0,MRS4093,0
01CEMCAZ50,02/08/22,7.0,MRS5052,1
01CEMAGR,03/08/22,21.98,MAAG76,1
01CEMAGR,06/08/22,2.1,MAAG76,1
03REI2116,09/08/22,0.5,EAMF78,1
01VAR38,09/08/22,10.0,MRS4093,0
01CEMBIG,18/08/22,2.0,MRS4093,0
01CEMAGR,25/08/22,11.11,MAAG76,1
01CEMCAZ50,26/08/22,15.0,MRS4093,0
01CAL,29/08/22,5.0,MRS4093,0
01CEMCAZ50,31/08/22,40.0,MRS4093,0
06CLAC212,31/08/22,4.0,MRS4093,0
01CEMBIG,01/09/22,2.0,MRS4093,0
01CEMCAZ50,07/09/22,10.0,MRS4093,0
06CLA212,07/09/22,0.5,MRS5052,1
06MAG120,07/09/22,7.0,MRS5052,1
01BAB1030,30/11/22,327.0,MRS1974,0
01CEMCAZ50,30/11/22,70.0,MRS1974,0
03LPCH210,12/09/22,1.0,MRS318,3
03P73H,12/09/22,3.0,MRS318,3
01ARE,12/09/22,3.0,MRSZI0655,0
01CEMCAZ50,12/09/22,10.0,MRSZI0655,0
01COMB34,12/09/22,3.0,MRSZI0655,0
06CLAC212,12/09/22,1.0,MRSZI0655,0
01ALREC,13/09/22,142.0,MRS4093,0
01CEMBIG,14/09/22,2.0,MRS409,9
01VAR38,17/09/22,20.0,CACX9110,0
01ALREC,17/09/22,5.0,CACX9110,0
01ARM12204,17/09/22,30.0,CACX9110,0
01ARM1538,17/09/22,15.0,CACX9110,0
01MALSOL10,17/09/22,100.0,CACX9110,0
01CEMCAZ50,17/09/22,10.0,MRS4093,0
01ALREC,17/09/22,5.0,CACX9110,0
01MAS44,17/09/22,100.0,CACX9110,0
01VAR38,19/09/22,5.0,CACX9110,0
01CEMBIG,05/10/22,2.0,MRS4093,0
01BLO15,20/09/22,300.0,MRSZI0655,0
01CEMBIG,20/09/22,2.0,MRS4093,0
01CEMAGR,22/09/22,19.01,MAAG76,1
01BLO12,23/09/22,1800.0,MOTS7,0
01BLO12,23/09/22,2000.0,MOTS7,0
05TA450,24/09/22,1.0,HESC73,0
01CEMAGR,24/09/22,25.03,MAAG76,1
05LLAPJ12,24/09/22,1.0,HESC73,0
06REGIUSA1,24/09/22,2.0,HESC73,0
01CEMCAZ50,24/09/22,10.0,MRSZI0655,0
01COMB34,24/09/22,3.0,MRSZI0655,0
01CEMAGR,27/09/22,25.09,MAAG76,1
01BLO12,27/09/22,2000.0,MOTS7,0
06CLA212,28/09/22,25.0,CACX9110,0
06CLA4,28/09/22,25.0,CACX9110,0
06CLAC212,28/09/22,20.0,CACX9110,0
03LAMGT427,28/09/22,1.0,MRSZI9,0
01BLO15,28/09/22,200.0,MRSZI0655,0
01BLO12,28/09/22,1200.0,MOTS7,0
01ARM204,29/09/22,25.0,MRSZI4,0
08POL12,29/09/22,100.0,MRSZI4,0
01CEMBIG,30/09/22,2.0,MRS4093,0
01VAR38,30/09/22,20.0,MRS4093,0
01ALREC,29/09/22,4.0,MREZI3,0
01ARM12204,29/09/22,2.0,MREZI3,0
01BLO12,29/09/22,100.0,MREZI3,0
01CEMCAZ50,29/09/22,7.0,MREZI3,0
01VAR38,29/09/22,6.0,MREZI3,0
01ARM12204,30/09/22,20.0,CACX9110,0
01VAR38,30/09/22,27.0,EAPJ90,0
01CA7051,06/10/22,350.0,AOSM88,0
01CEMAGR,01/10/22,50.1,MAAG76,1
01CEMAGR,01/10/22,19.23,MAAG76,1
03ANG384,01/10/22,91.0,TWE11,0
01CEMAGR,03/10/22,4.64,MAAG76,1
01CEMAGR,03/10/22,5.62,MAAG76,1
01CEMAGR,04/10/22,24.95,MAAG76,1
01CEMCAZ50,04/10/22,10.0,MRSZI23,0
01CEMBIG,04/10/22,2.0,MRS409,9
01TESA,05/10/22,400.0,MRS1313,0
01ARM1543,05/10/22,1.0,CACX9110,0
01ALREC,06/10/22,15.0,CACX9110,0
01CEMAGR,07/10/22,24.87,MAAG76,1
01ARM12204,07/10/22,15.0,CACX9110,0
03LAMGT427,08/10/22,4.0,MRSZI9,0
01BLO15,08/10/22,100.0,MRS6157,0
01CEMAGR,10/10/22,19.49,MAAG76,1
01CEMAGR,10/10/22,16.85,MAAG76,1
01ES,11/10/22,1.0,MRS5821,0
01CEMAGR,12/10/22,17.5,MAAG76,1
01ARM1538,13/10/22,5.0,CACX9110,0
01ARM204,13/10/22,24.0,CACX9110,0
01MALSOL10,13/10/22,97.35,CACX9110,0
01CEMAGR,13/10/22,11.59,MAAG76,1
01CEMCAZ50,14/10/22,50.0,MRS409,9
01VAR38R,14/10/22,40.0,MRS4093,0
06CLAC212,14/10/22,4.0,MRS4093,0
06FLEX3B,14/10/22,300.0,OCP100,3
06SILAUTB,14/10/22,7.0,OCP100,3
01CEMAGR,14/10/22,25.17,MAAG76,1
06SILAUT2,14/10/22,5.0,OCP100,3
01CEMCAZ50,14/10/22,20.0,OCP100,3
02COMST21,14/10/22,1.0,OCP100,3
05CODPVC490,14/10/22,26.0,OCP100,3
0610566,14/10/22,1.0,OCP100,3
0621025,14/10/22,14.0,OCP100,3
06CASCSEG,14/10/22,13.0,OCP100,3
06LA120,14/10/22,10.0,OCP100,3
06PESPPS,14/10/22,26.0,OCP100,3
06T501,14/10/22,5.0,OCP100,3
01CEMCAZ50,15/10/22,20.0,MRS0621,0
01CEMCAZ50,15/10/22,5.0,MRS0621,0
01CAL,15/10/22,5.0,MRS4093,0
01CEMBIG,15/10/22,2.0,MRS4093,0
01CEMCAZ50,17/10/22,10.0,MRSZI00164,0
01CEMCAZ50,17/10/22,20.0,MRSZI23,0
01ALREC,17/10/22,15.0,MRSZI00164,0
01CEMCAZ50,17/10/22,50.0,MRS409,9
01CEMCAZ50,17/10/22,50.0,MRS409,9
01CEMAGR,17/10/22,7.35,SEVR92,0
01EST20UN,17/10/22,1.0,HHD170,0
06PES300A,17/10/22,1.0,HHD170,0
06T501,17/10/22,0.9,HHD170,0
01VAR38,17/10/22,30.0,MRSZI14,0
05ACA,17/10/22,15.0,JILM89,0
05LAVBPS,17/10/22,15.0,JILM89,0
05PEDBPS,17/10/22,15.0,JILM89,0
05TAB48LT,17/10/22,15.0,JILM89,0
05TB48LT,17/10/22,14.0,JILM89,0
01CAL,18/10/22,4.0,MRS0537,0
01CEMCAZ50,18/10/22,2.0,MRS0537,0
01CEMAGR,18/10/22,8.84,MAAG76,1
01CEMBIG,18/10/22,2.0,MRS4093,0
0614271,18/10/22,1.0,MRS5821,0
06ESPON,18/10/22,1.0,MRS5821,0
01ES,18/10/22,1.0,MRS5821,0
05LLAVEDCD,19/10/22,32.0,JILM89,0
0649282,19/10/22,15.0,JILM89,0
06CLA212,19/10/22,0.5,JILM89,0
01CEMCAZ50,19/10/22,10.0,RALF56,1
03ANG181,19/10/22,7.4,RALF56,1
03PC12518,19/10/22,64.8,RALF56,1
03RIEL1500,19/10/22,18.0,RALF56,1
04CERRSEGINX,19/10/22,1.0,RALF56,1
04HCEM,19/10/22,1.0,RALF56,1
04HCRT,19/10/22,2.0,RALF56,1
04HRGC2,19/10/22,2.0,RALF56,1
04HSI2178,19/10/22,4.0,RALF56,1
06PL4,19/10/22,10.0,RALF56,1
01ARM1538,19/10/22,33.0,RALF56,1
01ARM538,19/10/22,35.0,RALF56,1
03TAB310T,19/10/22,25.33,RALF56,1
04HDCM14,19/10/22,1.0,RALF56,1
04HDDC412,19/10/22,6.0,RALF56,1
0615408,19/10/22,2.0,RALF56,1
03TAB310T,19/10/22,137.87,RALF56,1
05CODPVC490,19/10/22,3.0,RALF56,1
05COPPVC4,19/10/22,2.0,RALF56,1
05PEGAD500,19/10/22,1.0,RALF56,1
05TUBPVCN4,19/10/22,6.0,RALF56,1
01VAR38,20/10/22,100.0,MRSZI26,0
01VAR112,20/10/22,4.0,MRSZI26,0
01CEMAGR,20/10/22,25.22,MAAG76,1
01VAR38,21/10/22,50.0,MRS1016,0
01VAR38,21/10/22,50.0,MRS1016,0
03CA817,21/10/22,210.0,MRSZI24,0
01BLO10,21/10/22,10.0,MRS5821,0
01BAB1030,21/10/22,6.0,MRS5821,0
01CEMCAZ50,21/10/22,1.0,MRS5821,0
01CEMCAZ50,21/10/22,85.0,MRS1589,0
01CEMAGR,21/10/22,25.24,SEVR92,0
01CEMAGR,21/10/22,25.21,MAAG76,1
01CEMBIG,22/10/22,4.0,MRS4093,0
01ARM12204,22/10/22,7.0,MRSZI31,0
01ARM204,22/10/22,23.0,MRSZI31,0
01CEMCAZ50,22/10/22,20.0,MRSZI31,0
01CEMAGR,22/10/22,5.73,MAAG76,1
01CEMBIG,24/10/22,2.0,MRS409,9
01VAR38,24/10/22,10.0,MRSZI00164,0
01CEMCAZ50,24/10/22,15.0,MRSZI27,0
01EST1520,24/10/22,50.0,MRSZI27,0
01VAR38,24/10/22,20.0,MRSZI27,0
01ALREC,24/10/22,10.0,MRSZI27,0
03SI18110,24/10/22,2.0,MRS620,3
06RA150B,25/10/22,2.0,MRSZI00162,0
01CAS6625,25/10/22,75.0,ZASE89,0
01CAL,25/10/22,2.0,MRSZI0548,0
01CEMCAZ50,25/10/22,3.0,MRSZI0548,0
01TM188,03/11/22,10.0,OCP100,3
01R1524HA,26/10/22,49.0,MRSZI19,0
01ALREC,28/10/22,10.0,MRSZI34,0
01EST123,28/10/22,10.4,MRSZI34,0
01VAR112,28/10/22,10.0,MRSZI34,0
01VAR38,28/10/22,70.0,MRSZI34,0
0615729,28/10/22,1.0,ZERM90,0
01ARM204,28/10/22,10.0,OCP100,3
01CEMCAZ50,28/10/22,10.0,OCP100,3
01CEMCAZ50,28/10/22,40.0,MRSZI21,0
01CAL,28/10/22,20.0,OCP100,3
01CEMCAZ50,28/10/22,20.0,OCP100,3
01ALAM,28/10/22,10.0,OCP100,3
01ALREC,28/10/22,20.0,OCP100,3
01CEMCAZ50,28/10/22,20.0,OCP100,3
06SKT121,29/10/22,3.0,ETE050,0
03LA10126500,29/10/22,2.0,MRSZI00153,0
03POL36,29/10/22,30.0,MRS5642,0
03SI18110,29/10/22,1.0,MRS620,3
01CEMCAZ50,31/10/22,15.0,MRS0621,0
03POL36,31/10/22,15.0,MRS5642,0
04HPPB141,31/10/22,18.0,MRS5642,0
03TAB310T,31/10/22,20.4,RALF56,1
0615408,31/10/22,1.0,RALF56,1
01ARE,01/11/22,7.0,OCP100,3
01GTRB,01/11/22,7.0,OCP100,3
01CEMAGR,02/11/22,16.46,MAAG76,1
01CEMBIG,03/11/22,4.0,MRS409,9
01CEMCAZ50,03/11/22,20.0,MRSZI31,0
01VAR112,03/11/22,10.0,MRSZI31,0
01CAL,04/11/22,5.0,MRS4093,0
01CEMBIG,04/11/22,4.0,MRS4093,0
01CEMCAZ50,07/11/22,45.0,MRSZI33,0
01COMB34,07/11/22,12.0,MRSZI33,0
01CEMCAZ50,07/11/22,40.0,MRSZI21,0
01CEMAGR,08/11/22,25.37,MAAG76,1
01CEMAGR,08/11/22,17.41,SEVR92,0
01SKG,08/11/22,12.0,ETE050,0
06RA250B,08/11/22,6.0,OEGC63,14
03TUBOIN114,08/11/22,0.5,LOCA83,14
01CEMBIG,09/11/22,2.0,MRS409,9
03LAMACANR10124,09/11/22,2.0,RALD54,3
01ALREC,09/11/22,10.0,MRS2026,1
01CEMCAZ50,09/11/22,10.0,MRS2026,1
01VAR38,09/11/22,30.0,MRS2026,1
01VAR112,09/11/22,20.0,MRSZI30,0
01VAR38,09/11/22,10.0,MRSZI30,0
0622675,09/11/22,8.0,MRSZI30,0
05CODPVC290,09/11/22,4.0,MRSZI30,0
05TUBPVCN2,09/11/22,12.0,MRSZI30,0
01CEMCAZ50,10/11/22,50.0,MRS409,9
01VAR38,11/11/22,10.0,MRSZI30,0
01CEMCAZ50,12/11/22,40.0,MRSZI21,0
01CEMAGR,12/11/22,20.33,MAAG76,1
01CEMCAZ50,12/11/22,4.0,MRS2206,0
01ALREC,14/11/22,50.0,CGU021,0
01CAL,14/11/22,10.0,CGU021,0
01CEMCAZ50,14/11/22,20.0,CGU021,0
01VAR112,14/11/22,15.0,CGU021,0
01VAR38,14/11/22,20.0,CGU021,0
01CURA200,14/11/22,1.0,ETE050,0
06SKT121,14/11/22,5.0,ETE050,0
01CEMBIG,14/11/22,2.0,MRS409,9
03LAP10126550,15/11/22,6.5,MRSZI031,0
01PIED,15/11/22,10.0,ROTR84,0
01ARM204,15/11/22,10.0,ROTR84,0
01VAR38,15/11/22,30.0,ROTR84,0
