Claart,Fecfac,Cant
01CEMAGR,18/02/23,16.48
01CEMCAZ50,18/02/23,15.0
01VAR112,18/02/23,2.0
01VAR38,18/02/23,8.0
01BLO15,18/02/23,350.0
GTRAS,18/02/23,1.0
01ALREC,20/02/23,10.0
06CLA212,20/02/23,5.0
06CLAC212,20/02/23,2.0
01BLO20,20/02/23,350.0
01BLO20,20/02/23,400.0
01CEMBIG,20/02/23,2.0
01CEMBIG,20/02/23,6.0
01ARM12204,20/02/23,3.0
01CEMCAZ50,20/02/23,10.0
01CEMAGR,20/02/23,13.18
01BAB1030,20/02/23,1250.0
01CEMCAZ50,21/02/23,5.0
01VAR38,21/02/23,25.0
01CEMBIG,21/02/23,2.0
03103TS18,21/02/23,58.8
03154JUN18,21/02/23,13.5
03k30018,21/02/23,24.0
03LN31018,21/02/23,9.0
03M22518,21/02/23,76.0
03P10018,21/02/23,96.0
03PC7518,21/02/23,8.4
03VCUA12,21/02/23,42.0
04CHPFANL,21/02/23,9.0
04HPIM,21/02/23,200.0
04HSI2178,21/02/23,5.0
01ARM204,22/02/23,8.0
01BLO15,22/02/23,580.0
01CEMCAZ50,22/02/23,10.0
01CEMAGR,22/02/23,50.11
01CEMCAZ50,22/02/23,35.0
01VAR38,22/02/23,70.0
06CDTP019,22/02/23,15.0
08CCPTP34,22/02/23,10.0
01CAL,22/02/23,40.0
01CEMBIG,22/02/23,2.0
01CEMCAZ50,23/02/23,300.0
01CEMCAZ50,23/02/23,15.0
01CAL,23/02/23,40.0
01ALAM,23/02/23,200.0
01ALREC,23/02/23,71.0
01VAR112,23/02/23,2.0
05TINRTT1100,24/02/23,1.0
01BLO15,25/02/23,470.0
01ALREC,25/02/23,10.0
01ARM204,25/02/23,6.0
01BLO12,25/02/23,95.0
01BLO15,25/02/23,100.0
01CEMCAZ50,25/02/23,15.0
02EPP6305,25/02/23,37.0
02TOR812,25/02/23,200.0
04HPPB141,25/02/23,100.0
06CIL30,25/02/23,1.0
08CAB12,25/02/23,72.0
01BLO15,25/02/23,500.0
01ALREC,25/02/23,5.0
01VAR38,25/02/23,20.0
06CLA212,25/02/23,2.0
05CALENC60,25/02/23,1.0
06CIL30,25/02/23,1.0
01CEMBIG,27/02/23,2.0
01ALREC,27/02/23,7.0
01ARE,27/02/23,1.0
01CAL,27/02/23,2.0
01CEMCAZ50,27/02/23,15.0
01COMB34,27/02/23,3.0
01EST1520,27/02/23,11.2
01PIED,27/02/23,3.0
01VAR38,27/02/23,10.0
06CLA212,27/02/23,2.0
01ALREC,27/02/23,3.0
01CEMCAZ50,27/02/23,10.0
01VAR38,27/02/23,8.0
01CEMCAZ50,27/02/23,10.0
01ALAM,27/02/23,30.0
01CEMBIG,27/02/23,2.0
01ROB15,27/02/23,180.0
01ARM124,27/02/23,10.0
01CEMBIG,28/02/23,2.0
01BLO12,28/02/23,300.0
01MALSOL10,28/02/23,500.0
01ALREC,01/03/23,3.0
01ARM124,01/03/23,2.0
01CEMCAZ50,01/03/23,10.0
01CEMCAZ50,01/03/23,1.0
01BLO20,01/03/23,600.0
01CEMAGR,01/03/23,24.84
01BLO15,01/03/23,300.0
01CEMBIG,02/03/23,2.0
01ALREC,02/03/23,10.0
01VAR38,02/03/23,30.0
01ARM12204,02/03/23,3.0
01ALREC,02/03/23,5.0
01ARM12204,02/03/23,8.0
06CLA212,02/03/23,2.0
01BLO12,02/03/23,300.0
01CEMCAZ50,03/03/23,10.0
01CEMAGR,06/03/23,25.07
03LAPOC2173,06/03/23,3.0
01ALAM,06/03/23,30.0
0612356,06/03/23,3.0
04HBL3R,07/03/23,27.0
01BLO15,07/03/23,100.0
01CEMBIG,07/03/23,2.0
01BLO15,07/03/23,50.0
01ROB15,07/03/23,150.0
01BLO15,07/03/23,500.0
01CEMCAZ50,07/03/23,10.0
01VAR38,07/03/23,10.0
01BLO20,07/03/23,300.0
01CEMAGR,08/03/23,25.03
01ALREC,07/03/23,10.0
01ARM1543,07/03/23,13.0
01VAR112,07/03/23,10.0
01VAR38,07/03/23,10.0
01CEMCAZ50,08/03/23,14.0
01ARM12204,08/03/23,3.0
01CEMBIG,08/03/23,6.0
01CEMCAZ50,08/03/23,21.0
01BLO20,08/03/23,250.0
01BLO20,08/03/23,300.0
01BLO20,08/03/23,300.0
01VAR34,08/03/23,15.0
01VAR38,09/03/23,10.0
01CEMCAZ50,09/03/23,2.0
01CEMCAZ50,09/03/23,4.0
01ALREC,05/10/23,1.7
01CEMCAZ50,05/10/23,36.0
01CAL,09/03/23,5.0
01CEMCAZ50,09/03/23,5.0
01CEMBIG,09/03/23,6.0
01CAL,10/03/23,5.0
01CEMCAZ50,10/03/23,10.0
01VAR38,10/03/23,20.0
01CEMBIG,10/03/23,6.0
01BLO12,10/03/23,100.0
01CEMBIG,11/03/23,2.0
01CEMCAZ50,11/03/23,10.0
01ALREC,22/03/23,20.0
01CEMCAZ50,13/03/23,13.0
01EST1530,13/03/23,115.0
01VAR38,13/03/23,95.0
01CEMCAZ50,13/03/23,37.0
01EST1530,13/03/23,13.5
01MALSOL6,13/03/23,85.0
01EST1530,13/03/23,12.1
01ALREC,14/03/23,20.0
01ARM12204,14/03/23,5.0
06CLA212,14/03/23,2.0
01CEMCAZ50,14/03/23,10.0
01BLO12,14/03/23,875.0
01CEMBIG,14/03/23,2.0
01CEMCAZ50,14/03/23,50.0
01ALAM,15/03/23,30.0
01ALREC,15/03/23,5.0
01VAR38,15/03/23,20.0
01BLO20,15/03/23,375.0
01CEMBIG,17/03/23,2.0
01CEMCAZ50,17/03/23,10.0
01CEMCAZ50,17/03/23,6.0
01CEMCAZ50,17/03/23,50.0
01BLO15,17/03/23,1000.0
01CEMCAZ50,17/03/23,6.0
01ALREC,17/03/23,3.2
01VAR112,17/03/23,17.0
01VAR34,17/03/23,8.0
01VAR38,17/03/23,108.0
01VAR58,17/03/23,30.0
05TUBPVCH1,17/03/23,40.0
01CAL,17/03/23,40.0
01CEMBIG,18/03/23,2.0
01BLO12,18/03/23,200.0
01BLO12,18/03/23,200.0
01CEMAGR,18/03/23,5.25
01CEMAGR,18/03/23,34.48
01CEMAGR,18/03/23,10.15
01VAR38,20/03/23,20.0
01ARE4,20/03/23,7.0
06CLA212,21/03/23,5.0
01CEMAGR,21/03/23,25.08
01CEMCAZ50,21/03/23,10.0
01ARM12204,21/03/23,10.0
01VAR38,21/03/23,10.0
01BAB1030,21/03/23,1250.0
01VAR38,21/03/23,40.0
01EST1525,21/03/23,84.0
01CEMCAZ50,22/03/23,10.0
06ESM,22/03/23,1.0
01CEMBIG,22/03/23,2.0
01CEMCAZ50,22/03/23,40.0
01COMB34,22/03/23,11.0
06CORTR,22/03/23,1.0
01BLO20,22/03/23,300.0
06SKT121,22/03/23,1.0
01CEMCAZ50,22/03/23,10.0
01ARM12204,22/03/23,5.0
06CLA212,22/03/23,2.0
01ALREC,22/03/23,3.0
01BLO12,23/03/23,300.0
01CEMCAZ50,23/03/23,40.0
01CEMAGR,23/03/23,18.16
01CAL,23/03/23,5.0
01CEMCAZ50,23/03/23,5.0
01CEMBIG,23/03/23,2.0
01CAL,23/03/23,2.0
01CEMCAZ50,23/03/23,10.0
08CAJCHR,23/03/23,25.0
01CEMCAZ50,23/03/23,30.0
01ARE,24/03/23,0.5
01ARM1543,24/03/23,2.0
01CEMCAZ50,24/03/23,5.0
01COMB34,24/03/23,0.5
01CAL,24/03/23,2.0
01CEMBIG,24/03/23,2.0
01BLO20,24/03/23,300.0
01CEMAGR,24/03/23,50.16
01CEMBIG,25/03/23,2.0
03LAMGT244,27/03/23,17.0
01CAL,27/03/23,15.0
01VAR38,27/03/23,20.0
01BLO15,28/03/23,250.0
01CEMCAZ50,28/03/23,180.0
01BLO12,01/04/23,1000.0
01BLO20,29/03/23,300.0
01BLO15,29/03/23,400.0
01BLO15,29/03/23,500.0
01CAL,29/03/23,5.0
01CEMCAZ50,29/03/23,10.0
01BLO12,29/03/23,180.0
01CAL,29/03/23,40.0
01BLO20,29/03/23,300.0
01ARM124,30/03/23,4.0
01MALSOL6,30/03/23,50.0
01VAR38,30/03/23,4.0
01CEMAGR,30/03/23,25.01
01CEMCAZ50,30/03/23,18.0
01CEMCAZ50,30/03/23,2.0
01VAR38,30/03/23,20.0
01CAS662,30/03/23,74.0
01BLO20,31/03/23,300.0
01BLO20,31/03/23,25.0
01ALREC,31/03/23,10.0
01ARM1538,31/03/23,28.0
01VAR38,31/03/23,20.0
01MALSOL6,31/03/23,10.0
06CLA212,31/03/23,2.0
01BLO15,31/03/23,600.0
01CEMCAZ50,31/03/23,10.0
01BLO20,31/03/23,250.0
06CLAC212,31/03/23,5.0
06CLA4,31/03/23,2.0
06CLAC212,31/03/23,1.0
08CAJCHR,31/03/23,6.0
08CAJO4R,31/03/23,4.0
08POL1234,31/03/23,35.0
01ALAM,31/03/23,80.0
01ALREC,31/03/23,20.0
01ARCRI,31/03/23,5.0
01ARE,31/03/23,1.5
01BLO15,31/03/23,50.0
01CAL,31/03/23,5.0
01CEMCAZ50,31/03/23,10.0
01COMB34,31/03/23,2.0
01VAR112,31/03/23,3.0
01VAR38,31/03/23,50.0
06CLA212,31/03/23,6.0
01CEMBIG,01/04/23,2.0
01CEMCAZ50,01/04/23,5.0
01CEMCAZ50,03/04/23,2.0
01ES,03/04/23,17.0
01PAB,03/04/23,30.0
06BRIC4,03/04/23,2.0
01CEMBIG,03/04/23,1.0
01BLO15,03/04/23,300.0
01CAL,03/04/23,7.0
01CEMCAZ50,03/04/23,10.0
01CEMAGR,03/04/23,18.21
01VAR38,03/04/23,20.0
01BLO12,03/04/23,300.0
01BLO12,03/04/23,200.0
01CEMCAZ50,04/04/23,50.0
01CEMAGR,04/04/23,49.32
03101AL18,04/04/23,18.5
03103TS18,04/04/23,8.4
03121CH18,04/04/23,24.0
03122ES20,04/04/23,11.4
03123AR18,04/04/23,4.3
03124GVC18,04/04/23,4.2
03K30020,04/04/23,12.0
03M22520,04/04/23,17.4
03PP10020,04/04/23,18.6
04CHPAV,04/04/23,3.0
04DISCAU778,04/04/23,10.0
04HCR,04/04/23,10.0
04HPER,04/04/23,5.0
04HSO1318,04/04/23,0.5
04HSO13332,04/04/23,0.5
01CAL,05/04/23,5.0
01BLO15,05/04/23,150.0
01EST1530,06/04/23,37.7
06SKT121,10/04/23,2.0
01BLS15,12/04/23,300.0
01VAR38,10/04/23,30.0
01VAR38,10/04/23,10.0
01BAB1030,10/04/23,400.0
01ECOMSR,10/04/23,364.0
01BLS15,10/04/23,300.0
01CEMBIG,11/04/23,2.0
01ARE,11/04/23,3.0
01CAL,11/04/23,5.0
01CEMBIG,11/04/23,2.0
01CEMCAZ50,11/04/23,25.0
GTRAS,11/04/23,1.0
01COMB34,11/04/23,3.0
08TAZTAN1,12/04/23,8.0
0549365,12/04/23,3.0
05CHU1122,12/04/23,3.0
05CODC1290,12/04/23,25.0
05COFLEXC,12/04/23,3.0
05COFLEXWCC,12/04/23,10.0
05CONEXT12,12/04/23,10.0
05CONEXT34,12/04/23,1.0
05CONIN34,12/04/23,1.0
05COPCOB12,12/04/23,10.0
05CUECERCG,12/04/23,10.0
05EMPEPT,12/04/23,2.0
05FLOPTIN,12/04/23,1.0
05LLAAST,12/04/23,13.0
05PICH3,12/04/23,1.0
05TUBCOM12,12/04/23,5.0
05VFB,12/04/23,1.0
0649330,12/04/23,8.0
06CINT12,12/04/23,10.0
06PES300T,12/04/23,5.0
0649278,12/04/23,3.0
06SOLD5050,12/04/23,1.0
01CEMCAZ50,13/04/23,5.0
01COMB34,13/04/23,3.0
01BLO15,13/04/23,50.0
01CAL,13/04/23,15.0
01BLS15,13/04/23,300.0
01CAL,13/04/23,25.0
01CEMCAZ50,14/04/23,10.0
06CLA212,14/04/23,2.0
01CEMBIG,14/04/23,4.0
GTRAS,14/04/23,1.0
01ECOMSR,14/04/23,162.0
01CEMAGR,15/04/23,45.29
01CEMAGR,15/04/23,5.1
01CEMCAZ50,17/04/23,3.0
01CEMBIG,17/04/23,2.0
01BLO10,17/04/23,410.0
01ALREC,17/04/23,10.0
01BLO15,18/04/23,600.0
01BLO15,18/04/23,600.0
01CEMCAZ50,18/04/23,10.0
01ALREC,18/04/23,10.0
01ARM1538,18/04/23,25.0
01VAR38,18/04/23,30.0
01VAR38,18/04/23,20.0
06CLA4,18/04/23,0.64
01ALREC,18/04/23,29.0
01CEMCAZ50,18/04/23,20.0
06CLA212,18/04/23,25.0
01BLS15,18/04/23,300.0
03PC20018,19/04/23,11.6
03PTR113,19/04/23,80.0
03PTR211,19/04/23,392.0
03VRED38,19/04/23,30.4
04HBISTU12,19/04/23,6.0
04HBISTU58,19/04/23,16.0
03ANG142,19/04/23,90.6
03ANG181,19/04/23,14.8
03ANG18114,19/04/23,19.2
03ANG182,19/04/23,15.4
03ANG316112,19/04/23,85.0
03ANG316114,19/04/23,70.0
03LN310163,19/04/23,1.0
03MDFE26,19/04/23,4.0
04PAS7,19/04/23,1.0
01CEMCAZ50,19/04/23,40.0
01ALREC,19/04/23,20.0
01BLO15,19/04/23,600.0
01CEMCAZ50,19/04/23,50.0
06CLA212,19/04/23,14.06
06PL4,19/04/23,51.0
01CEMAGR,19/04/23,12.14
01CEMAGR,19/04/23,8.18
01ARE,19/04/23,3.0
01CEMCAZ50,20/04/23,160.0
01BLO20,20/04/23,100.0
01BLO15,21/04/23,500.0
01CAL,21/04/23,4.0
01CEMAGR,21/04/23,16.65
01CEMAGR,21/04/23,33.8
01CEMCAZ50,22/04/23,100.0
GTRAS,22/04/23,1.0
01VAR38,22/04/23,115.0
01ALREC,24/04/23,4.0
01BLO15,24/04/23,100.0
01CEMCAZ50,24/04/23,8.0
01CEMCAZ50,24/04/23,1.0
01COMB34,24/04/23,1.0
01VAR38,24/04/23,14.0
03LAMPOLBR,24/04/23,2.0
01ARE,24/04/23,1.0
01COMB34,24/04/23,1.0
01ARE,24/04/23,0.5
01MALSOL10,24/04/23,300.0
03TAB38,24/04/23,32.6
04HBISTU58,24/04/23,12.0
03PTR11211,24/04/23,21.0
03PTR11212,24/04/23,19.0
03PTR21210,24/04/23,200.0
03PTR4210,24/04/23,150.0
03LAPO0810,24/04/23,1.0
01CEMCAZ50,25/04/23,20.0
01CAL,25/04/23,10.0
01ALREC,26/04/23,5.0
01BLO15,26/04/23,700.0
01CEMCAZ50,26/04/23,17.0
03LAMPOLBA,26/04/23,2.0
03PU63B,26/04/23,2.0
06PIJ141PLAM,26/04/23,50.0
06SSOU,26/04/23,1.0
CORT,26/04/23,2.0
08BICCH8,26/04/23,36.0
08CAJO4R,26/04/23,2.0
08POL1234,26/04/23,200.0
03TAB38,26/04/23,16.3
01CEMAGR,26/04/23,50.1
01CEMCAZ50,27/04/23,80.0
01CEMBIG,27/04/23,2.0
01VAR112,27/04/23,10.0
01VAR38,27/04/23,20.0
01CEMCAZ50,27/04/23,1020.0
01ES,28/04/23,20.0
01ES,28/04/23,25.0
01VAR34,28/04/23,27.0
03LAT41018,28/04/23,1.0
01CEMBIG,28/04/23,2.0
01CEMBIG,28/04/23,2.0
01BLO15,28/04/23,500.0
05VALC6,28/04/23,1.0
01CEMAGR,28/04/23,17.9
01VAR38,29/04/23,30.0
06CLA4,29/04/23,3.0
01ALREC,29/04/23,20.0
01BLO15,29/04/23,800.0
01CEMCAZ50,29/04/23,25.0
01EST1530,29/04/23,30.0
01CEMCAZ50,02/05/23,20.0
01CAL,02/05/23,10.0
01ALAM,02/05/23,30.0
01BLS15,02/05/23,200.0
01CEMCAZ50,02/05/23,120.0
01ALREC,03/05/23,10.0
01VAR38,03/05/23,10.0
03LAMGT610,03/05/23,1.0
06LAV60,04/05/23,10.0
01CEMBIG,04/05/23,2.0
01ECOMSR,04/05/23,606.0
01CEMBIG,04/05/23,2.0
01CEMCAZ50,04/05/23,20.0
01ALREC,04/05/23,10.0
01ARM1538,04/05/23,15.0
01CEMCAZ50,04/05/23,30.0
01VAR38,04/05/23,30.0
01BLO15,05/05/23,300.0
03LN41018,05/05/23,2.0
03PTR11214,05/05/23,78.0
03SOL1812,05/05/23,4.0
04HSI2110,05/05/23,0.3
01CEMAGR,05/05/23,50.04
01CEMCAZ50,05/05/23,120.0
01CEMBIG,06/05/23,6.0
01CEMCAZ50,08/05/23,120.0
05BALTEN,08/05/23,625.0
01BLO20,08/05/23,225.0
GTRAS,08/05/23,1.0
01CEMAGR,09/05/23,32.94
01CEMAGR,09/05/23,17.12
01CEMBIG,09/05/23,2.0
01ARM1543,10/05/23,4.0
01CEMCAZ50,10/05/23,20.0
GTRAS,10/05/23,1.0
01CEMBIG,10/05/23,2.0
01ROB15,10/05/23,67.0
03ANG181,10/05/23,7.4
04HDCM14,10/05/23,1.0
01EST1525,11/05/23,42.0
01VAR38,11/05/23,24.0
01ALREC,11/05/23,30.0
01BLO15,11/05/23,70.0
01CEMCAZ50,11/05/23,10.0
01ARM123,11/05/23,17.0
01ARM204,11/05/23,5.0
01CEMCAZ50,18/05/23,10.0
01ALREC,12/05/23,20.0
01ARM1538,12/05/23,10.0
01CEMCAZ50,12/05/23,20.0
01VAR38,12/05/23,30.0
01CEMBIG,12/05/23,4.0
0310T15,12/05/23,1.0
06CLA212,12/05/23,25.0
06CLA4,12/05/23,3.0
03101AL18,13/05/23,14.8
03103TS18,13/05/23,16.8
03121CH18,13/05/23,48.0
03123AR18,13/05/23,17.2
03124GVC18,13/05/23,8.4
03127TDC18,13/05/23,44.8
03ANG181,13/05/23,22.2
03ANG18114,13/05/23,28.8
03K15018,13/05/23,22.4
03M22518,13/05/23,45.6
03PERC050,13/05/23,5.6
03PR22518,13/05/23,17.2
04HCR,13/05/23,16.0
04HSI2176,13/05/23,5.0
04MANTUB,13/05/23,8.0
06PINESMBCO,13/05/23,2.0
06T501,13/05/23,5.0
0617351,13/05/23,1.0
0617421,13/05/23,2.0
0620402,13/05/23,1.0
0624220,13/05/23,1.0
06LLAPLO,13/05/23,1.0
01CEMCAZ50,13/05/23,20.0
01CEMCAZ50,15/05/23,10.0
01CEMAGR,15/05/23,49.94
01ALAM,16/05/23,20.0
01BLO15,16/05/23,100.0
01CEMCAZ50,16/05/23,30.0
01ALREC,16/05/23,50.0
0611582,16/05/23,1.0
01CAS111,16/05/23,150.0
06PL4,16/05/23,20.0
01CEMCAZ50,16/05/23,10.0
01CEMCAZ50,16/05/23,5.0
01CEMBIG,16/05/23,2.0
01ARM1538,16/05/23,10.0
01BLO15,16/05/23,600.0
01CEMCAZ50,16/05/23,50.0
01CEMCAZ50,16/05/23,5.0
01ARM1538,16/05/23,10.0
01BLO15,16/05/23,600.0
01CAL,16/05/23,4.0
01BLO20,16/05/23,225.0
GTRAS,16/05/23,1.0
01BLO15,16/05/23,600.0
06MASHUL,17/05/23,1.0
06PIJ83,17/05/23,100.0
0649168,17/05/23,2.0
0649282,17/05/23,1.0
0649283,17/05/23,2.0
06BRC144,17/05/23,1.0
06BRC146,17/05/23,1.0
06BRF516,17/05/23,1.0
03k30018,17/05/23,16.0
03PP15018,17/05/23,19.2
03TAB33,17/05/23,12.4
04HTAQ14,17/05/23,100.0
05ASRED,17/05/23,2.0
05CONTD,17/05/23,2.0
03122ES18,17/05/23,15.2
05JUEACB,17/05/23,2.0
05LJBC,17/05/23,2.0
05TPCBAGAZ,17/05/23,2.0
05TZBCBAGAZ,17/05/23,2.0
0611585,17/05/23,2.0
0614242,17/05/23,1.0
0647184,17/05/23,1.0
0612130,17/05/23,1.0
01ALREC,17/05/23,5.0
01VAR38,17/05/23,15.0
01VAR38,17/05/23,10.0
01VAR38,17/05/23,122.0
06FLEXC7,17/05/23,1.0
06FLEXC9,17/05/23,2.0
01CEMCAZ50,17/05/23,5.0
0618301,17/05/23,1.0
08POL1234,17/05/23,100.0
04HBISL3,17/05/23,12.0
0623393,17/05/23,2.0
06BRIC4,17/05/23,2.0
04HPAL,17/05/23,2.0
0614447,18/05/23,1.0
0617550,18/05/23,1.0
0622230,18/05/23,1.0
0649167,18/05/23,2.0
0657037,18/05/23,1.0
06CUÑ,18/05/23,1.0
05JALAAGUA,18/05/23,1.0
06ESCJ22,18/05/23,1.0
06PES300A,18/05/23,4.0
01CAL,18/05/23,5.0
01CEMCAZ50,18/05/23,180.0
05CODPVC290,18/05/23,2.0
05CODPVC390,18/05/23,4.0
05COPPVC23,18/05/23,2.0
05COPPVC3,18/05/23,4.0
05TUBPVCN2,18/05/23,6.0
08CAJCHR,18/05/23,5.0
01CEMCAZ50,18/05/23,20.0
08CAB12,19/05/23,56.25
01ALREC,19/05/23,20.0
01VAR38,19/05/23,43.0
01CEMCAZ50,19/05/23,5.0
01CEMCAZ50,19/05/23,5.0
01BLO15,19/05/23,500.0
01BLO15,19/05/23,100.0
01CEMBIG,19/05/23,4.0
01CEMCAZ50,19/05/23,10.0
01CEMCAZ50,20/05/23,17.0
01CEMCAZ50,20/05/23,25.0
01CEMCAZ50,20/05/23,71.0
05TUBPL12,22/05/23,1.0
05TUBPVCN3,22/05/23,6.0
01ALREC,22/05/23,15.0
01BLO15,22/05/23,600.0
01CEMCAZ50,22/05/23,20.0
01VAR38,22/05/23,15.0
01CEMBIG,22/05/23,2.0
03TURE304,22/05/23,2.0
01ARE,22/05/23,3.0
01CAL,22/05/23,10.0
01ARE,22/05/23,4.0
01CEMCAZ50,23/05/23,10.0
01CEMAGR,23/05/23,50.23
01CAS661,23/05/23,100.0
01VAR38,23/05/23,5.0
01CEMBIG,23/05/23,2.0
01ARM1538,24/05/23,10.0
01CEMCAZ50,24/05/23,10.0
01COMB34,24/05/23,6.0
01CAL,24/05/23,25.0
06POSTV6,24/05/23,325.0
01CAL,24/05/23,15.0
01CEMCAZ50,25/05/23,20.0
01CEMCAZ50,30/05/23,10.0
01CEMCAZ50,30/05/23,10.0
01BLO15,30/05/23,600.0
01CEMCAZ50,30/05/23,10.0
01CEMCAZ50,25/05/23,20.0
01ALREC,25/05/23,30.0
01ARM1538,25/05/23,30.0
01BLO15,25/05/23,175.0
01BLO15,25/05/23,600.0
01CEMCAZ50,25/05/23,20.0
06CLA212,25/05/23,5.0
06CLAC212,25/05/23,3.0
01ALREC,25/05/23,10.0
01BLO15,25/05/23,600.0
01CEMCAZ50,26/05/23,20.0
01CEMCAZ50,26/05/23,20.0
01CEMBIG,26/05/23,14.0
GTRAS,26/05/23,1.0
01CEMBIG,26/05/23,2.0
01CEMAGR,26/05/23,50.29
01CEMBIG,29/05/23,4.0
01CEMBIG,29/05/23,2.0
01CAL,30/05/23,5.0
01VAR38,30/05/23,20.0
01ALREC,30/05/23,56.0
06CLA212,30/05/23,66.0
06CLAC212,30/05/23,10.0
01ALAM,30/05/23,50.0
01BLO15,30/05/23,200.0
01CEMCAZ50,30/05/23,30.0
01VAR38,30/05/23,20.0
01CAL,30/05/23,15.0
01BLO15,31/05/23,220.0
01BLO15,31/05/23,350.0
GTRAS,31/05/23,1.0
01ARM1538,31/05/23,8.0
01BLO15,31/05/23,600.0
01CEMCAZ50,31/05/23,15.0
01CAS661,31/05/23,48.0
01CEMAGR,01/06/23,49.97
01CEMCAZ50,21/06/23,100.0
01COMB34,02/06/23,3.0
01CEMCAZ50,03/06/23,10.0
01CEMCAZ50,05/06/23,100.0
01CEMBIG,05/06/23,2.0
01CEMBIG,05/06/23,4.0
01CEMBIG,05/06/23,2.0
01VAR38,05/06/23,10.0
01ARM1538,05/06/23,5.0
01VAR38,05/06/23,10.0
01CAL,06/06/23,1.0
01BLO15,08/06/23,1200.0
GTRAS,08/06/23,1.0
01CAL,06/06/23,2.0
01CAL,06/06/23,10.0
01CEMCAZ50,06/06/23,20.0
01CAL,06/06/23,1.0
06PL4,06/06/23,53.8
01ROB15,07/06/23,67.0
01CEMAGR,07/06/23,48.01
01CEMAGR,07/06/23,1.98
01ARM1538,07/06/23,10.0
01VAR38,07/06/23,20.0
05TUBPVCN3,07/06/23,12.0
05TUBPVCN4,07/06/23,6.0
01CEMCAZ50,08/06/23,15.0
01VAR38,08/06/23,9.0
06CLA212,08/06/23,1.5
08POL1234,08/06/23,10.0
01BLO15,08/06/23,6.0
01VAR38,08/06/23,1.0
06CLA212,08/06/23,0.5
08CAJO4R,08/06/23,2.0
01ALREC,08/06/23,2.0
GTRAS,08/06/23,1.0
01ARM204,08/06/23,3.0
01BLO15,08/06/23,4.0
01ALREC,08/06/23,1.0
01ARM204,08/06/23,2.0
01BLO15,08/06/23,25.0
05COPPL1,08/06/23,8.0
05COPPL1,08/06/23,2.0
05TUBPL1,08/06/23,8.0
01CEMBIG,08/06/23,2.0
01BLO15,09/06/23,600.0
01CAL,09/06/23,4.0
01CEMCAZ50,09/06/23,15.0
0613292,09/06/23,1.0
06VOLTAL,09/06/23,2.0
01CEMCAZ50,09/06/23,300.0
01BLO15,09/06/23,500.0
01CEMCAZ50,10/06/23,50.0
01CEMBIG,10/06/23,2.0
01CEMCAZ50,10/06/23,20.0
01CEMCAZ50,12/06/23,100.0
01CEMBIG,12/06/23,2.0
01CAS6625,12/06/23,100.0
01CAL,13/06/23,15.0
01CEMCAZ50,13/06/23,20.0
01VAR38,13/06/23,10.0
05CODPL4534,13/06/23,2.0
05CODPVC290,13/06/23,2.0
05COPL12,13/06/23,2.0
05COPL34,13/06/23,7.0
05REDPL3412,13/06/23,4.0
05TEEPL34,13/06/23,1.0
05TUBPL12,13/06/23,2.0
05TUBPL34,13/06/23,10.0
05TUBPVCN2,13/06/23,12.0
05TUBPVCN3,13/06/23,30.0
05TUBPVCN4,13/06/23,12.0
01CEMBIG,14/06/23,4.0
08ACOMAVT,13/06/23,2.0
08ACOMBI,13/06/23,2.0
08ACOMM114,13/06/23,2.0
08ACOMVC,13/06/23,2.0
08ACORED12,13/06/23,2.0
08CAB8,13/06/23,20.0
08CENC2,13/06/23,2.0
08CONC12,13/06/23,2.0
08PASQ30,13/06/23,2.0
08TUBA114,13/06/23,2.0
08TUBC12PD,13/06/23,2.0
01CEMAGR,13/06/23,15.26
01CEMAGR,13/06/23,0.59
01ALREC,14/06/23,20.0
06CLA212,14/06/23,7.0
06CLA4,14/06/23,2.0
06CLAC212,14/06/23,1.0
01CEMCAZ50,14/06/23,20.0
01VAR38,14/06/23,20.0
03PTR44C14,14/06/23,121.0
CORT,14/06/23,2.0
01ARM1538,14/06/23,10.0
01BLO15,14/06/23,600.0
01CEMAGR,14/06/23,17.74
03LP41024,14/06/23,3.0
01CAL,15/06/23,40.0
01CAL,16/06/23,15.0
06MACI122,15/06/23,2.0
06MACI122,15/06/23,18.0
01CEMCAZ50,16/06/23,15.0
01CAL,16/06/23,5.0
01CEMCAZ50,16/06/23,10.0
01CEMBIG,16/06/23,4.0
01VAR112,17/06/23,6.0
01VAR34,17/06/23,4.0
01CEMBIG,19/06/23,2.0
01ROCBL,19/06/23,170.0
01CEMAGR,19/06/23,49.08
01VAR38,19/06/23,53.0
08POL12,19/06/23,12.0
01VAR38,19/06/23,32.0
08POL12,19/06/23,88.0
03LGP41026,20/06/23,3.0
01CEMBIG,20/06/23,2.0
05COPL12,20/06/23,12.0
05TUBPL12,20/06/23,6.0
08POL1234,20/06/23,100.0
01CEMCAZ50,20/06/23,30.0
01CAL,21/06/23,20.0
01CEMCAZ50,21/06/23,20.0
01CEMAGR,21/06/23,50.14
01ARM1538,21/06/23,6.0
01EST1530,21/06/23,19.6
01CEMBIG,22/06/23,2.0
01ALREC,22/06/23,20.0
01EST1520,22/06/23,14.8
01BAB15,22/06/23,19.0
05TUBCOL12,24/06/23,6.1
08POL1234,24/06/23,100.0
01CEMAGR,24/06/23,9.62
01CEMCAZ50,26/06/23,50.0
01CEMAGR,26/06/23,17.66
01CEMAGR,26/06/23,7.53
03VIPR12612,26/06/23,546.0
