Claart,Fecncre,Cant,Clacli,Clatipcli
01MALSOL10,16/06/20,31.0,RODH66,6
05RESFIVA12,17/06/20,1.0,RODH66,6
03PTR11414,17/06/20,21.6,RODH66,6
03SOL142,17/06/20,8.0,RODH66,6
01LAD,18/06/20,100.0,RODH66,6
03ANG14112,18/06/20,22.0,RODH66,6
04HDDC412,18/06/20,2.0,RODH66,6
01BLO10,19/06/20,40.0,RODH66,6
01VAR38,19/06/20,1.0,RODH66,6
03ANG14112,19/06/20,33.0,RODH66,6
03ANG14114,19/06/20,27.0,RODH66,6
03LN31018,19/06/20,1.0,RODH66,6
04HSO1318,19/06/20,2.0,RODH66,6
03PTR4214,20/06/20,816.0,RODH66,6
04HSI2178,20/06/20,5.0,RODH66,6
05FONG,20/06/20,1.0,RODH66,6
06T501,20/06/20,10.0,RODH66,6
01CEMCAZ50,20/06/20,1.0,RODH66,6
06FONDUK,20/06/20,4.0,RODH66,6
06TIOON,20/06/20,7.0,RODH66,6
06SERRS20,20/06/20,1.0,RODH66,6
03ANG3161,20/06/20,5.5,RODH66,6
04HDISCLF,20/06/20,4.0,RODH66,6
03ANG14112,22/06/20,44.0,RODH66,6
03ANG14114,22/06/20,45.0,RODH66,6
03VCUA12,22/06/20,15.6,RODH66,6
04HDCM14,22/06/20,1.0,RODH66,6
04HDDC412,22/06/20,1.0,RODH66,6
04HSO1318,22/06/20,2.0,RODH66,6
03MDFE27,22/06/20,4.0,RODH66,6
01VAR38,22/06/20,2.0,RODH66,6
01CAS661,23/06/20,200.0,RODH66,6
05CODPVC445,23/06/20,1.0,RODH66,6
05CODPVC490,23/06/20,2.0,RODH66,6
05PEGAD240,23/06/20,1.0,RODH66,6
05TUBPVCN4,23/06/20,6.0,RODH66,6
06ALPN34,23/06/20,1.0,RODH66,6
06GRAPG,23/06/20,1.0,RODH66,6
03SOL144,24/06/20,15.5,RODH66,6
01CEMCAZ50,24/06/20,3.0,RODH66,6
05CODPVC490,24/06/20,2.0,RODH66,6
05CODPL1,24/06/20,15.0,RODH66,6
05CODPL12,24/06/20,6.0,RODH66,6
05CODPL34,24/06/20,5.0,RODH66,6
05CODPLH,24/06/20,1.0,RODH66,6
05CONIN34,24/06/20,5.0,RODH66,6
05CONPL34,24/06/20,3.0,RODH66,6
05COPL34,24/06/20,1.0,RODH66,6
05COPPL1,24/06/20,1.0,RODH66,6
05CPM1,24/06/20,5.0,RODH66,6
05LLAN12UN,24/06/20,1.0,RODH66,6
05REDPL112,24/06/20,1.0,RODH66,6
05REDPL134,24/06/20,1.0,RODH66,6
05TEEPL1,24/06/20,4.0,RODH66,6
05TUBPL1,24/06/20,1.0,RODH66,6
05TUBPL12,24/06/20,3.0,RODH66,6
05TUBPL34,24/06/20,2.0,RODH66,6
05VALP1,24/06/20,2.0,RODH66,6
08POL12,24/06/20,40.0,RODH66,6
08PVAL34,24/06/20,1.0,RODH66,6
05COPL12,24/06/20,3.0,RODH66,6
05COPPL1,24/06/20,1.0,RODH66,6
05TUBPL1,24/06/20,2.0,RODH66,6
08POL1,25/06/20,100.0,RODH66,6
01TRIPL58,25/06/20,1.0,RODH66,6
03ANG3161,25/06/20,11.0,RODH66,6
03SOL12112,25/06/20,12.0,RODH66,6
03SOL18112,25/06/20,3.2,RODH66,6
04HDD412,25/06/20,1.0,RODH66,6
04HSEL,25/06/20,2.0,RODH66,6
04HSI2176,25/06/20,1.0,RODH66,6
05NIPGCAM3812,25/06/20,1.0,RODH66,6
05NTG3812,25/06/20,1.0,RODH66,6
05RODCPG3,25/06/20,2.0,RODH66,6
0611673,25/06/20,2.0,RODH66,6
0611876,25/06/20,1.0,RODH66,6
0614182,25/06/20,1.0,RODH66,6
0617312,25/06/20,1.0,RODH66,6
0617839,25/06/20,1.0,RODH66,6
0618085,25/06/20,1.0,RODH66,6
0618122,25/06/20,1.0,RODH66,6
0623393,25/06/20,2.0,RODH66,6
0624069,25/06/20,1.0,RODH66,6
0644308,25/06/20,1.0,RODH66,6
06AERT,25/06/20,1.0,RODH66,6
06BRF14,25/06/20,2.0,RODH66,6
06BRF18,25/06/20,2.0,RODH66,6
06BRF1964,25/06/20,2.0,RODH66,6
06BRF332,25/06/20,2.0,RODH66,6
06BRF516,25/06/20,2.0,RODH66,6
06BRF732,25/06/20,2.0,RODH66,6
06CUÑ,25/06/20,1.0,RODH66,6
06FRANG,25/06/20,1.0,RODH66,6
06LE8M,25/06/20,1.0,RODH66,6
08TOR142,25/06/20,32.0,RODH66,6
08TOR14212,25/06/20,1.0,RODH66,6
08TOR381,25/06/20,3.0,RODH66,6
08TOR382,25/06/20,4.0,RODH66,6
08TUER14,25/06/20,22.0,RODH66,6
01CEMCAZ50,25/06/20,18.0,RODH66,6
04HDISC,25/06/20,2.0,RODH66,6
01ALREC,25/06/20,5.0,RODH66,6
01MALSOL10,25/06/20,158.0,RODH66,6
01CEMCAZ50,27/06/20,2.0,RODH66,6
05CONP34,27/06/20,2.0,RODH66,6
05CONPLR1,27/06/20,1.0,RODH66,6
05COPL34,27/06/20,1.0,RODH66,6
06CINT34,27/06/20,1.0,RODH66,6
01BLO15,27/06/20,103.0,RODH66,6
01MALSOL10,29/06/20,122.0,RODH66,6
03LAMPINT,29/06/20,23.0,RODH66,6
03LAMPOCA102,29/06/20,2.0,RODH66,6
04HPPB141,29/06/20,1000.0,RODH66,6
03SOL146,29/06/20,23.8,RODH66,6
04HDISCLF,29/06/20,3.0,RODH66,6
01MALSOL10,30/06/20,20.0,RODH66,6
06CINTDL,07/01/20,2.0,RODH66,6
06CINTDL,07/02/20,1.0,RODH66,6
01LAD,07/02/20,500.0,SAP97,4
06CLA212,07/03/20,0.5,RODH66,6
01ALREC,07/03/20,3.0,RODH66,6
01ARM124,07/03/20,5.0,RODH66,6
01BLO12,07/03/20,150.0,RODH66,6
01CAL,07/03/20,4.0,RODH66,6
01CEMCAZ50,07/03/20,15.0,RODH66,6
01MALSOL10,07/03/20,9.0,RODH66,6
03LA10126500,07/04/20,10.0,RODH66,6
03PP30018,07/04/20,28.0,RODH66,6
03PTR411214,07/04/20,43.8,RODH66,6
03PTR4214,07/04/20,27.2,RODH66,6
01CEMAGR,07/04/20,13.74,COE05,4
01CEMBC,07/04/20,5.0,RODH66,6
01ES,07/04/20,7.0,RODH66,6
04HDA733,07/04/20,1.0,RODH66,6
03ANG18112,07/04/20,5.7,RODH66,6
03PTR411214,07/04/20,24.4,RODH66,6
03PTR411214,07/06/20,73.2,RODH66,6
03PTR4414,07/06/20,18.0,RODH66,6
04HPPB141,07/06/20,200.0,RODH66,6
03PTR21214,07/07/20,450.0,RODH66,6
04HDISCLF,07/07/20,3.0,RODH66,6
04HSO1318,07/07/20,5.0,RODH66,6
06PEGAMM,07/07/20,4.0,RODH66,6
06T501,07/07/20,2.0,RODH66,6
01CEMCAZ50,07/08/20,5.0,RODH66,6
01LAD,07/08/20,50.0,RODH66,6
01YEM,07/08/20,10.0,RODH66,6
06FLEXC9,07/08/20,1.0,RODH66,6
01ES,07/09/20,2.0,RODH66,6
03PTR21214,07/09/20,180.0,RODH66,6
02ECAG6305,07/09/20,50.0,RODH66,6
02EPP6305,07/09/20,100.0,RODH66,6
02TOR812,07/09/20,1000.0,RODH66,6
02TORS2,07/09/20,300.0,RODH66,6
04HTAQ14,07/09/20,300.0,RODH66,6
01YEM,07/10/20,1.0,RODH66,6
02ECAG6305,07/10/20,20.0,RODH66,6
02EPP6305,07/10/20,21.0,RODH66,6
04HTAQ14,07/10/20,10.0,RODH66,6
05ABRTO34,07/10/20,5.0,RODH66,6
06CDTP019,07/10/20,9.0,RODH66,6
06CINAIS6018,07/10/20,1.0,RODH66,6
06PIJ8112,07/10/20,10.0,RODH66,6
0846985,07/10/20,1.0,RODH66,6
08ACOMAVT,07/10/20,2.0,RODH66,6
08ACOMVC,07/10/20,2.0,RODH66,6
08CAB8,07/10/20,92.2,RODH66,6
08CODCP34,07/10/20,4.0,RODH66,6
08CONPDAB,07/10/20,1.0,RODH66,6
08PASQ30,07/10/20,1.0,RODH66,6
03PTR21214,07/10/20,90.0,RODH66,6
01BLO12,07/11/20,15.0,RODH66,6
01CEMCAZ50,07/11/20,3.0,RODH66,6
01ES,07/11/20,3.0,RODH66,6
02ECAG6305,07/11/20,20.0,RODH66,6
02TOR812,07/11/20,1000.0,RODH66,6
06ITP0410,07/11/20,1.0,RODH66,6
02TORP114,13/07/20,200.0,RODH66,6
02TORS118PF,13/07/20,3000.0,RODH66,6
03PTR21214,13/07/20,90.0,RODH66,6
01C200,15/07/20,31.5,RODH66,6
01CEMBC,15/07/20,1.0,RODH66,6
01ES,15/07/20,1.0,RODH66,6
02PANH2,15/07/20,25.0,RODH66,6
02TOR812,15/07/20,300.0,RODH66,6
02TORP114,15/07/20,300.0,RODH66,6
02TORS118PF,15/07/20,1000.0,RODH66,6
06FONSN,15/07/20,1.0,RODH66,6
02TOR812,15/07/20,300.0,RODH66,6
03LG31024,15/07/20,10.0,RODH66,6
02CINJ,15/07/20,8.0,RODH66,6
02COME28,15/07/20,3.0,RODH66,6
02PFRTF,15/07/20,2.0,RODH66,6
08CAJCHR,15/07/20,10.0,RODH66,6
02COME28,16/07/20,3.0,RODH66,6
02TOR812,16/07/20,1000.0,RODH66,6
02TORS118PF,16/07/20,1000.0,RODH66,6
02TORP114,16/07/20,1000.0,RODH66,6
03PTR21214,16/07/20,202.5,RODH66,6
04HDDC412,16/07/20,2.0,RODH66,6
04HSI2178,16/07/20,5.0,RODH66,6
02CIFIBV,17/07/20,6.0,RODH66,6
02COMPP,17/07/20,15.0,RODH66,6
02ECAG6305,17/07/20,20.0,RODH66,6
02EPP6305,17/07/20,40.0,RODH66,6
05CODPVC690,17/07/20,7.0,RODH66,6
05PEGAD500,17/07/20,1.0,RODH66,6
05TUBPVCN6,17/07/20,12.0,RODH66,6
01CEMAGR,17/07/20,16.82,COE05,4
03ANG14112,18/07/20,11.0,RODH66,6
03ANG14114,18/07/20,9.0,RODH66,6
01CEMCAZ50,18/07/20,10.0,RODH66,6
05CPOPVC6,20/07/20,1.0,RODH66,6
02REB,22/07/20,15.0,RODH66,6
03PTR21214,22/07/20,67.5,RODH66,6
04HDDC412,22/07/20,2.0,RODH66,6
04HSI2178,22/07/20,3.0,RODH66,6
01TRPIA,22/07/20,4.0,RODH66,6
02COMST21,23/07/20,4.0,RODH66,6
02PFRTF,23/07/20,2.0,RODH66,6
06PES300T,23/07/20,1.0,RODH66,6
08CAB12,23/07/20,100.0,RODH66,6
08POL12,23/07/20,100.0,RODH66,6
02PANH2,23/07/20,10.0,RODH66,6
02TORS118PF,23/07/20,1000.0,RODH66,6
02ECAG6305,24/07/20,20.0,RODH66,6
02EPP6305,24/07/20,20.0,RODH66,6
05CODPVC490,24/07/20,4.0,RODH66,6
05COPPVC4,24/07/20,2.0,RODH66,6
05PEGAD500,24/07/20,1.0,RODH66,6
05TUBPVCN4,24/07/20,9.0,RODH66,6
05YEEPVC4,24/07/20,1.0,RODH66,6
01ARM1538,24/07/20,3.85,MRS89,3
01CEMCAZ50,24/07/20,6.0,MRS89,3
01CEMAGR,24/07/20,6.28,COE05,4
02ECAG6305,25/07/20,40.0,RODH66,6
02EPP6305,25/07/20,40.0,RODH66,6
03LG41024,25/07/20,3.0,RODH66,6
03PTR21214,25/07/20,247.5,RODH66,6
06LIJAGK,28/07/20,20.0,RODH66,6
02ECAG6305,28/07/20,12.0,RODH66,6
02EPP6305,28/07/20,100.0,RODH66,6
02TOR812,28/07/20,1000.0,RODH66,6
02TORP114,28/07/20,500.0,RODH66,6
02TORS118PF,28/07/20,1000.0,RODH66,6
01BLO15,29/07/20,24.0,RODH66,6
01CEMCAZ50,29/07/20,2.0,RODH66,6
02CIFIBV,29/07/20,1.0,RODH66,6
02ECAG6305,29/07/20,40.0,RODH66,6
06AO4,29/07/20,4.0,RODH66,6
08RON14,29/07/20,4.0,RODH66,6
