"Clacli","Fecncre","Monto","Estado","Miva","MImp2","MDes","Mcosto","Piva","Pimp2","PDes","Nummov","Nncre","Numfac","facreal","Mfondo","TipoNC","Claven","Clazon","hora","numaprfol","numcer","perapr","cladep","Numuser","Refori","impreso","metpagele","bancosele","cuentaele","imprcan","Tpeso","usocfdi","frem","pagada","observa","nusercan","enviado","objimp","version"
"MAAG76","25/05/19","90135","yes","77702.59","0","0","0","16","0","0","920928","ZINE0114","ZINS0114","","0","no","","0","42426","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"GAVL91","27/05/19","16992","yes","14648.28","0","0","0","16","0","0","922414","ZINE0115","ZINS0115","","0","no","","0","59333","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAAG76","29/05/19","90900","yes","78362.07","0","0","0","16","0","0","924674","ZINE0116","ZINS0116","","0","no","","0","57239","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MAAG76","30/05/19","9600","yes","8275.86","0","0","0","16","0","0","925606","ZINE0117","ZINS0117","","0","no","","0","40681","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"GCI09","31/05/19","18020","yes","15534.48","0","0","0","16","0","0","926891","ZINE0118","ZINS0118","","0","no","","0","48137","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"GCI09","01/06/19","17600","yes","15172.41","0","0","0","16","0","0","927732","ZINE0119","ZINS0119","","0","no","","0","41133","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"GAVL91","03/06/19","16992","yes","14648.28","0","0","0","16","0","0","928449","ZINE0120","ZINS0120","","0","no","","0","36739","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAAG76","03/06/19","3350","yes","2887.93","0","0","0","16","0","0","929263","ZINE0121","ZINS0121","","0","no","","0","57044","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"POZA83","04/06/19","2565","yes","2211.21","0","0","0","16","0","0","929610","ZINE0122","ZINS0122","","0","no","","0","33272","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAAG76","04/06/19","10000","yes","8620.69","0","0","0","16","0","0","929769","ZINE0123","ZINS0123","","0","no","","0","35375","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MAAG76","04/06/19","31772","yes","27389.66","0","0","0","16","0","0","930543","ZINE0124","ZINS0124","","0","no","","0","58116","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MAAG76","05/06/19","12560","yes","10827.59","0","0","0","16","0","0","930740","ZINE0125","ZINS0125","","0","no","","0","32329","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS818","05/06/19","5800","yes","5000","0","0","0","16","0","0","930898","ZINE0126","ZINS0126","","0","no","","0","35663","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"GAVL91","05/06/19","7316","yes","6306.9","0","0","0","16","0","0","931631","ZINE0127","ZINS0127","","0","no","","0","49365","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"POZA83","05/06/19","4455","yes","3840.52","0","0","0","16","0","0","931790","ZINE0128","ZINS0128","","0","no","","0","53816","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAAG76","06/06/19","89842.5","yes","77450.43","0","0","0","16","0","0","932177","ZINE0129","ZINS0129","","0","no","","0","33219","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MAAG76","06/06/19","4800","yes","4137.93","0","0","0","16","0","0","932808","ZINE0130","ZINS0130","","0","no","","0","49007","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAAG76","08/06/19","44885","yes","38693.97","0","0","0","16","0","0","935219","ZINE0131","ZINS0131","","0","no","","0","46032","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"POZA83","10/06/19","95","yes","81.9","0","0","0","16","0","0","935661","ZINE0132","ZINS0132","","0","no","","0","34624","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAAG76","11/06/19","38094.5","yes","32840.09","0","0","0","16","0","0","939987","ZINE0133","ZINS0133","","0","no","","0","31756","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"DDI12","11/06/19","52153","yes","44959.48","0","0","0","16","0","0","940231","ZINE0134","ZINS0134","","0","no","","0","42103","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"GCI09","11/06/19","17600","yes","15172.41","0","0","0","16","0","0","940491","ZINE0135","ZINS0135","","0","no","","0","59619","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS2157","12/06/19","5200","yes","4482.76","0","0","0","16","0","0","940976","ZINE0136","ZINS0136","","0","no","","0","36745","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"TOMJ86","12/06/19","32355","yes","27892.24","0","0","0","16","0","0","938279","ZINE0137","ZINS0137","","0","no","","0","59954","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"DDI12","13/06/19","47847","yes","41247.41","0","0","0","16","0","0","939655","ZINE0138","ZINS0138","","0","no","","0","59536","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"TOMJ86","13/06/19","2145","yes","1849.14","0","0","0","16","0","0","942247","ZINE0139","ZINS0139","","0","no","","0","59784","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"RORP84","14/06/19","4140","yes","3568.97","0","0","0","16","0","0","942508","ZINE0140","ZINS0140","","0","no","","0","35779","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAL630","14/06/19","5326","yes","4591.38","0","0","0","16","0","0","936486","ZINE0141","ZINS0141","","0","no","","0","49439","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAL630","15/06/19","27724","yes","23900","0","0","0","16","0","0","943629","ZINE0142","ZINS0142","","0","no","","0","36420","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"GCI09","15/06/19","10780","yes","9293.1","0","0","0","16","0","0","943817","ZINE0143","ZINS0143","","0","no","","0","40509","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS2157","19/06/19","5200","yes","4482.76","0","0","0","16","0","0","947799","ZINE0144","ZINS0144","","0","no","","0","43002","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS2043","20/06/19","3300","yes","2844.83","0","0","0","16","0","0","948593","ZINE0145","ZINS0145","","0","no","","0","34529","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"BECL90","20/06/19","6000","yes","5172.41","0","0","0","16","0","0","948789","ZINE0146","ZINS0146","","0","no","","0","36381","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"BECL90","20/06/19","5000","yes","4310.34","0","0","0","16","0","0","948803","ZINE0147","ZINS0147","","0","no","","0","36490","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"ROCC83","21/06/19","190","yes","163.79","0","0","0","16","0","0","949606","ZINE0148","ZINS0148","","0","no","","0","36085","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"ROCC83","21/06/19","7245","yes","6245.69","0","0","0","16","0","0","949835","ZINE0149","ZINS0149","","0","no","","0","39018","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS2043","24/06/19","5200","yes","4482.76","0","0","0","16","0","0","951914","ZINE0150","ZINS0150","","0","no","","0","41749","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MRS2043","24/06/19","5000","yes","4310.34","0","0","0","16","0","0","951922","ZINE0151","ZINS0151","","0","no","","0","41814","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"PSP14","24/06/19","16800","yes","14482.76","0","0","0","16","0","0","952503","ZINE0152","ZINS0152","","0","no","","0","59682","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"PSP14","25/06/19","27500","yes","23706.9","0","0","0","16","0","0","952783","ZINE0153","ZINS0153","","0","no","","0","30706","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MRS2157","25/06/19","10400","yes","8965.52","0","0","0","16","0","0","953130","ZINE0154","ZINS0154","","0","no","","0","38555","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"ROCC83","27/06/19","8010","yes","6905.17","0","0","0","16","0","0","955919","ZINE0155","ZINS0155","","0","no","","0","53276","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAL630","28/06/19","24000","no","20689.66","0","0","0","16","0","0","957227","ZINE0156","ZINS0156","","0","no","","0","61219","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAL630","28/06/19","24000","yes","20689.66","0","0","0","16","0","0","957322","ZINE0157","ZINS0157","","0","no","","0","61844","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G03-Gastos en general","no","no","","0","","",""
"MAAG76","29/06/19","91770","yes","79112.07","0","0","0","16","0","0","957747","ZINE0158","ZINS0158","","0","no","","0","43099","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MAAG76","29/06/19","46776","yes","40324.14","0","0","0","16","0","0","957947","ZINE0159","ZINS0159","","0","no","","0","50963","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MAAG76","01/07/19","47232","yes","40717.24","0","0","0","16","0","0","958856","ZINE0160","ZINS0160","","0","no","","0","59824","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MAAG76","03/07/19","91884","yes","79210.34","0","0","0","16","0","0","961356","ZINE0161","ZINS0161","","0","no","","0","51674","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MAAG76","03/07/19","47338","yes","40808.62","0","0","0","16","0","0","961408","ZINE0162","ZINS0162","","0","no","","0","53774","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MARG73","03/07/19","9137.6","yes","7877.24","0","0","0","16","0","0","961418","ZINE0163","ZINS0163","","0","no","","0","54076","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"MARG73","04/07/19","20862.4","yes","17984.83","0","0","0","16","0","0","961708","ZINE0164","ZINS0164","","0","no","","0","32852","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"DDI12","04/07/19","25313.6","yes","21822.07","0","0","0","16","0","0","961716","ZINE0165","ZINS0165","","0","no","","0","33162","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
"AIRB68","06/07/19","1380","yes","1189.66","0","0","0","16","0","0","966538","ZINE0166","ZINS0166","","0","no","","0","53087","","00001000000404722550","0","10","0","","no","30-Aplicación de anticipo","","","no","0","G01-Adquisición de mercancias","no","no","","0","","",""
