"Numren","Claart","Precio","Cant","Des","Estado","Costo","Piva","Pimp2","Nummov","Pedren","peso","Numfac","Numped","canfon","unaen","claofe","bannc","claofe2","preofe","claofe3","claaalt","Clauni","cant2","preven","objimp"
"1","0310T15","2000","1","0","yes","1036.1","16","0","3808659","0","0","ZINS3805","","0","no","0","no","0","0","0","","1","0","0","02"
"9","03PC20018","55","11.6","0","yes","28.7","16","0","3808681","0","0","ZINS3806","","0","no","0","no","0","0","0","","1","0","0","02"
"10","03PTR113","46.3","80","0","yes","14.2","16","0","3808681","0","0","ZINS3806","","0","no","0","no","0","0","0","","1","0","0","02"
"11","03PTR211","46.3","392","0","yes","26.04","16","0","3808681","0","0","ZINS3806","","0","no","0","no","0","0","0","","1","0","0","02"
"12","03VRED38","42.5","30.4","0","yes","25.08","16","0","3808681","0","0","ZINS3806","","0","no","0","no","0","0","0","","1","0","0","02"
"13","04HBISTU12","6","6","0","yes","3.99","16","0","3808681","0","0","ZINS3806","","0","no","0","no","0","0","0","","1","0","0","02"
"14","04HBISTU58","10.3","16","0","yes","6.66","16","0","3808681","0","0","ZINS3806","","0","no","0","no","0","0","0","","1","0","0","02"
"1","03ANG142","43.7","90.6","0","yes","28.55","16","0","3808681","0","0","ZINS3806","","0","no","0","no","0","0","0","","1","0","0","02"
"2","03ANG181","43.7","14.8","0","yes","27.17","16","0","3808681","0","0","ZINS3806","","0","no","0","no","0","0","0","","1","0","0","02"
"3","03ANG18114","43.7","19.2","0","yes","28.31","16","0","3808681","0","0","ZINS3806","","0","no","0","no","0","0","0","","1","0","0","02"
"4","03ANG182","43.7","15.4","0","yes","27.5","16","0","3808681","0","0","ZINS3806","","0","no","0","no","0","0","0","","1","0","0","02"
"5","03ANG316112","43.7","85","0","yes","27.17","16","0","3808681","0","0","ZINS3806","","0","no","0","no","0","0","0","","1","0","0","02"
"6","03ANG316114","43.7","70","0","yes","30.4","16","0","3808681","0","0","ZINS3806","","0","no","0","no","0","0","0","","1","0","0","02"
"7","03LN310163","1605.7","1","0","yes","839.592","16","0","3808681","0","0","ZINS3806","","0","no","0","no","0","0","0","","1","0","0","02"
"8","03MDFE26","240","4","0","yes","132.3036","16","0","3808681","0","0","ZINS3806","","0","no","0","no","0","0","0","","1","0","0","02"
"15","04PAS7","95","1","0","yes","52.49","16","0","3808681","0","0","ZINS3806","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","191","40","0","yes","147.8447","16","0","3809968","0","0","ZINS3807","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ALREC","35","20","0","yes","21.105","16","0","3811073","0","0","ZINS3808","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01BLO15","10.8","600","0","yes","7.75862","16","0","3811073","0","0","ZINS3808","","0","no","0","no","0","0","0","","1","0","0","02"
"3","01CEMCAZ50","200","50","0","yes","147.8447","16","0","3811073","0","0","ZINS3808","","0","no","0","no","0","0","0","","1","0","0","02"
"4","06CLA212","45","14.06","0","yes","23.0145","16","0","3811073","0","0","ZINS3808","","0","no","0","no","0","0","0","","1","0","0","02"
"5","06PL4","51","51","0","yes","32.7587","16","0","3811073","0","0","ZINS3808","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMAGR","2901.3187","12.14","0","yes","2258.6192","16","0","3811169","0","0","ZINS3809","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMAGR","2898.0428","8.18","0","yes","2258.6192","16","0","3811177","0","0","ZINS3810","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ARE","690","3","0","yes","448.27586","16","0","3811521","0","0","ZINS3811","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","191","160","0","yes","147.8447","16","0","3811659","0","0","ZINS3812","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO20","16","100","0","yes","10.08621","16","0","3812868","0","0","ZINS3813","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO15","11","500","0","yes","7.75862","16","0","3816290","0","0","ZINS3814","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01CAL","94","4","0","yes","65.22","16","0","3816290","0","0","ZINS3814","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMAGR","2900.5411","16.65","0","yes","2258.6192","16","0","3816597","0","0","ZINS3815","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMAGR","2899.73343","33.8","0","yes","2258.6192","16","0","3816613","0","0","ZINS3816","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","205","100","0","yes","143.5341","16","0","3818305","0","0","ZINS3817","","0","no","0","no","0","0","0","","1","0","0","02"
"2","GTRAS","1215","1","0","yes","1","16","0","3818305","0","0","ZINS3817","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01VAR38","168","115","0","yes","145.7693","16","0","3820324","0","0","ZINS3818","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ALREC","37.3","4","0","yes","21.105","16","0","3821928","0","0","ZINS3819","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01BLO15","12","100","0","yes","7.75862","16","0","3821928","0","0","ZINS3819","","0","no","0","no","0","0","0","","1","0","0","02"
"3","01CEMCAZ50","177","8","0","yes","147.8447","16","0","3821928","0","0","ZINS3819","","0","no","0","no","0","0","0","","1","0","0","02"
"4","01CEMCAZ50","214.8","1","0","yes","147.8447","16","0","3821928","0","0","ZINS3819","","0","no","0","no","0","0","0","","1","0","0","02"
"5","01COMB34","440","1","0","yes","336.2069","16","0","3821928","0","0","ZINS3819","","0","no","0","no","0","0","0","","1","0","0","02"
"6","01VAR38","177","14","0","yes","133.81","16","0","3821928","0","0","ZINS3819","","0","no","0","no","0","0","0","","1","0","0","02"
"1","03LAMPOLBR","1600","2","0","yes","808.36","16","0","3822983","0","0","ZINS3820","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ARE","690","1","0","yes","448.27586","16","0","3823239","0","0","ZINS3821","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01COMB34","520","1","0","yes","293.10345","16","0","3823239","0","0","ZINS3821","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ARE","690",".5","0","yes","448.27586","16","0","3823457","0","0","ZINS3822","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01MALSOL10","24","300","0","yes","16.64281","16","0","3823711","0","0","ZINS3823","","0","no","0","no","0","0","0","","1","0","0","02"
"1","03TAB38","55","32.6","0","yes","30.7","16","0","3823847","0","0","ZINS3824","","0","no","0","no","0","0","0","","1","0","0","02"
"2","04HBISTU58","12","12","0","yes","6.66","16","0","3823847","0","0","ZINS3824","","0","no","0","no","0","0","0","","1","0","0","02"
"1","03PTR11211","46.3","21","0","yes","31.4272","16","0","3824023","0","0","ZINS3825","","0","no","0","no","0","0","0","","1","0","0","02"
"2","03PTR11212","46.3","19","0","yes","31.4993","16","0","3824023","0","0","ZINS3825","","0","no","0","no","0","0","0","","1","0","0","02"
"3","03PTR21210","46.3","200","0","yes","30.82721","16","0","3824023","0","0","ZINS3825","","0","no","0","no","0","0","0","","1","0","0","02"
"4","03PTR4210","46.3","150","0","yes","30.85368","16","0","3824023","0","0","ZINS3825","","0","no","0","no","0","0","0","","1","0","0","02"
"1","03LAPO0810","3650","1","0","yes","2100","16","0","3824103","0","0","ZINS3826","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","210","20","0","yes","147.8447","16","0","3826497","0","0","ZINS3827","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CAL","92","10","0","yes","65.22","16","0","3826510","0","0","ZINS3828","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ALREC","38","5","0","yes","21.105","16","0","3828164","0","0","ZINS3829","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01BLO15","10.27141","700","0","yes","7.75862","16","0","3828164","0","0","ZINS3829","","0","no","0","no","0","0","0","","1","0","0","02"
"3","01CEMCAZ50","210","17","0","yes","147.8447","16","0","3828164","0","0","ZINS3829","","0","no","0","no","0","0","0","","1","0","0","02"
"1","03LAMPOLBA","3300","2","0","yes","1818.8","16","0","3828209","0","0","ZINS3830","","0","no","0","no","0","0","0","","1","0","0","02"
"2","03PU63B","270","2","0","yes","155.17","16","0","3828209","0","0","ZINS3830","","0","no","0","no","0","0","0","","1","0","0","02"
"3","06PIJ141PLAM","2.5","50","0","yes","1.46","16","0","3828209","0","0","ZINS3830","","0","no","0","no","0","0","0","","1","0","0","02"
"4","06SSOU","160","1","0","yes","98.28","16","0","3828209","0","0","ZINS3830","","0","no","0","no","0","0","0","","1","0","0","02"
"5","CORT","68","2","0","yes","43.378","16","0","3828209","0","0","ZINS3830","","0","no","0","no","0","0","0","","1","0","0","02"
"1","08BICCH8","22","36","0","yes","13.27","16","0","3828938","0","0","ZINS3831","","0","no","0","no","0","0","0","","1","0","0","02"
"2","08CAJO4R","14","2","0","yes","8.9547","16","0","3828938","0","0","ZINS3831","","0","no","0","no","0","0","0","","1","0","0","02"
"3","08POL1234","6.6","200","0","yes","4.0546","16","0","3828938","0","0","ZINS3831","","0","no","0","no","0","0","0","","1","0","0","02"
"1","03TAB38","53","16.3","0","yes","30.7","16","0","3830281","0","0","ZINS3832","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMAGR","2900","50.1","0","yes","2258.6192","16","0","3830626","0","0","ZINS3833","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","191","80","0","yes","147.8447","16","0","3831265","0","0","ZINS3834","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMBIG","3350","2","0","yes","2543.1026","16","0","3831848","0","0","ZINS3835","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01VAR112","312.5","10","0","yes","261.7899","16","0","3832833","0","0","ZINS3836","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01VAR38","175","20","0","yes","145.7693","16","0","3832904","0","0","ZINS3837","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","193","1020","0","yes","147.8447","16","0","3833481","0","0","ZINS3838","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ES","152","20","0","yes","92.02805","16","0","3834850","0","0","ZINS3839","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ES","134","25","0","yes","92.02805","16","0","3834858","0","0","ZINS3840","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01VAR34","718","27","0","yes","592.2215","16","0","3834882","0","0","ZINS3841","","0","no","0","no","0","0","0","","1","0","0","02"
"1","03LAT41018","4730","1","0","yes","3156.95","16","0","3835095","0","0","ZINS3842","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMBIG","3275","2","0","yes","2543.1026","16","0","3835149","0","0","ZINS3843","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMBIG","3250","2","0","yes","2543.1026","16","0","3835351","0","0","ZINS3844","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO15","11.88","500","0","yes","7.75862","16","0","3835813","0","0","ZINS3845","","0","no","0","no","0","0","0","","1","0","0","02"
"2","05VALC6","692","1","0","yes","447.09","16","0","3835813","0","0","ZINS3845","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMAGR","2900","17.9","0","yes","2258.6192","16","0","3836038","0","0","ZINS3846","","0","no","0","no","0","0","0","","1","0","0","02"
"5","01VAR38","193","30","0","yes","145.7693","16","0","3837581","0","0","ZINS3847","","0","no","0","no","0","0","0","","1","0","0","02"
"6","06CLA4","47","3","0","yes","22.8135","16","0","3837581","0","0","ZINS3847","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ALREC","37","20","0","yes","21.105","16","0","3837581","0","0","ZINS3847","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01BLO15","11.8","800","0","yes","7.75862","16","0","3837581","0","0","ZINS3847","","0","no","0","no","0","0","0","","1","0","0","02"
"3","01CEMCAZ50","212","25","0","yes","147.8447","16","0","3837581","0","0","ZINS3847","","0","no","0","no","0","0","0","","1","0","0","02"
"4","01EST1530","39","30","0","yes","18.49","16","0","3837581","0","0","ZINS3847","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","210","20","0","yes","147.8447","16","0","3840327","0","0","ZINS3848","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CAL","92","10","0","yes","65.22","16","0","3840397","0","0","ZINS3849","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ALAM","36","30","0","yes","19.7","16","0","3840902","0","0","ZINS3850","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01BLS15","18.2","200","0","yes","12.32759","16","0","3840902","0","0","ZINS3850","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","191","120","0","yes","147.84","16","0","3842320","0","0","ZINS3851","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ALREC","35","10","0","yes","21.105","16","0","3845419","0","0","ZINS3852","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01VAR38","174","10","0","yes","145.7693","16","0","3845419","0","0","ZINS3852","","0","no","0","no","0","0","0","","1","0","0","02"
"1","03LAMGT610","3660","1","0","yes","1086.36","16","0","3848426","0","0","ZINS3853","","0","no","0","no","0","0","0","","1","0","0","02"
"1","06LAV60","620.6","10","0","yes","428","16","0","3848994","0","0","ZINS3854","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMBIG","3550","2","0","yes","2543.1026","16","0","3849313","0","0","ZINS3855","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ECOMSR","16.50165","606","0","yes","8.7979","16","0","3849955","0","0","ZINS3856","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMBIG","3350","2","0","yes","2543.1026","16","0","3850401","0","0","ZINS3857","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","205","20","0","yes","147.8447","16","0","3850698","0","0","ZINS3858","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ALREC","35","10","0","yes","21.105","16","0","3850790","0","0","ZINS3859","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01ARM1538","348","15","0","yes","252.2551","16","0","3850790","0","0","ZINS3859","","0","no","0","no","0","0","0","","1","0","0","02"
"3","01CEMCAZ50","200","30","0","yes","147.8447","16","0","3850790","0","0","ZINS3859","","0","no","0","no","0","0","0","","1","0","0","02"
"4","01VAR38","174","30","0","yes","133.81","16","0","3850790","0","0","ZINS3859","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO15","12","300","0","yes","7.75862","16","0","3853328","0","0","ZINS3860","","0","no","0","no","0","0","0","","1","0","0","02"
"1","03LN41018","1606","2","0","yes","909.38","16","0","3853698","0","0","ZINS3861","","0","no","0","no","0","0","0","","1","0","0","02"
"2","03PTR11214","41.9","78","0","yes","31.5","16","0","3853698","0","0","ZINS3861","","0","no","0","no","0","0","0","","1","0","0","02"
"3","03SOL1812","42","4","0","yes","28.83","16","0","3853698","0","0","ZINS3861","","0","no","0","no","0","0","0","","1","0","0","02"
"4","04HSI2110","111",".3","0","yes","60.5","16","0","3853698","0","0","ZINS3861","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMAGR","2900","50.04","0","yes","2258.6192","16","0","3853862","0","0","ZINS3862","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","191","120","0","yes","147.8447","16","0","3854836","0","0","ZINS3863","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMBIG","3275","6","0","yes","2543.1026","16","0","3856026","0","0","ZINS3864","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMCAZ50","191","120","0","yes","147.8447","16","0","3859978","0","0","ZINS3865","","0","no","0","no","0","0","0","","1","0","0","02"
"1","05BALTEN","16","625","0","yes","10.53","16","0","3860385","0","0","ZINS3866","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01BLO20","16","225","0","yes","10.08621","16","0","3860514","0","0","ZINS3867","","0","no","0","no","0","0","0","","1","0","0","02"
"2","GTRAS","1315","1","0","yes","1","16","0","3860514","0","0","ZINS3867","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMAGR","2899.24074","32.94","0","yes","2258.6192","16","0","3863695","0","0","ZINS3869","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMAGR","2901.46086","17.12","0","yes","2258.6192","16","0","3863730","0","0","ZINS3868","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMBIG","3500","2","0","yes","2543.1026","16","0","3863988","0","0","ZINS3870","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ARM1543","195","4","0","yes","120.6001","16","0","3864417","0","0","ZINS3871","","0","no","0","no","0","0","0","","1","0","0","02"
"2","01CEMCAZ50","205","20","0","yes","147.8447","16","0","3864417","0","0","ZINS3871","","0","no","0","no","0","0","0","","1","0","0","02"
"3","GTRAS","1315","1","0","yes","1","16","0","3864417","0","0","ZINS3871","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01CEMBIG","3350","2","0","yes","2543.1026","16","0","3864503","0","0","ZINS3872","","0","no","0","no","0","0","0","","1","0","0","02"
"1","01ROB15","44.77611","67","0","yes","24.602","16","0","3865441","0","0","ZINS3873","","0","no","0","no","0","0","0","","1","0","0","02"
