"Clapro","Refori","Fecfac","Fecven","Monto","Estado","Miva","MImp2","MDes","Mcosto","Piva","Pimp2","PDes","Nummov","Numfac","Facpro","Mfondo","Numuser","nusercan"
"FHR1810","0.00","09/08/23","09/08/23","4480","yes","0","4480","0","0","0","0","0","4158058","00011095","ADFHB435","0","134","0"
"AEM87","0.00","09/08/23","09/08/23","48462.71","yes","41778.2","0","0","0","16","0","0","4158370","00011096"," 35780","0","131","0"
"ROT78","0.00","09/08/23","09/08/23","9843.18","yes","8485.5","0","0","0","16","0","0","4158401","00011097","1510186182","0","131","0"
"PSE73","0.00","09/08/23","09/08/23","3079.8","yes","2655","0","0","0","16","0","0","4158429","00011098","495","0","131","0"
"ROT78","0.00","09/08/23","09/08/23","15183.01","yes","13088.8","0","0","0","16","0","0","4158352","00011099","1510186183","0","131","0"
"OESM9709038W6","0.00","10/08/23","10/08/23","18104.7","yes","15607.5","0","0","0","16","0","0","4159266","00011100","REM 3517","0","131","0"
"OESM9709038W6","0.00","10/08/23","10/08/23","3599.94","yes","3103.4","0","0","0","16","0","0","4160394","00011101","REM 3519","0","131","0"
"GFE00","0.00","10/08/23","10/08/23","3853.47","yes","3321.96","0","0","0","16","0","0","4161942","00011102"," 6822187","0","134","0"
"GFE00","0.00","10/08/23","10/08/23","4508.16","yes","3886.34","0","0","0","16","0","0","4161947","00011103","6822166","0","134","0"
"OESM9709038W6","0.00","10/08/23","10/08/23","1140","yes","982.76","0","0","0","16","0","0","4162007","00011104","6822166","0","134","0"
"GFE00","0.00","10/08/23","10/08/23","17626.55","yes","15195.3","0","0","0","16","0","0","4162011","00011105","6822752","0","134","0"
"IAL83","0.00","10/08/23","10/08/23","661987.87","yes","570679.2","0","0","0","16","0","0","4159842","00011106"," 2184","0","134","0"
"OESM9709038W6","0.00","10/08/23","10/08/23","520","yes","448.28","0","0","0","16","0","0","4163237","00011107","ZI 91796","0","131","0"
"OESM9709038W6","0.00","11/08/23","11/08/23","18165.02","yes","15659.5","0","0","0","16","0","0","4164035","00011108","REM 3522-","0","131","0"
"OESM9709038W6","0.00","11/08/23","11/08/23","390","yes","336.21","0","0","0","16","0","0","4164111","00011109","ZI 92032","0","131","0"
"CCA95","0.00","11/08/23","11/08/23","177480","yes","153000","0","0","0","16","0","0","4164437","00011110","1479594","0","131","0"
"IAL83","0.00","11/08/23","11/08/23","366582.9","yes","316019.74","0","0","0","16","0","0","4165161","00011111","FAC 2190","0","131","0"
"OESM9709038W6","0.00","11/08/23","11/08/23","17999.72","yes","15517","0","0","0","16","0","0","4165190","00011112"," REM 3523","0","131","0"
"THE7911","0.00","11/08/23","11/08/23","48093.36","yes","39242","2572.64","0","0","16","0","0","4165895","00011113","1136535067","0","134","0"
"OESM9709038W6","0.00","11/08/23","11/08/23","390","yes","336.21","0","0","0","16","0","0","4165775","00011114","92113","0","134","0"
"DDS15","0.00","11/08/23","11/08/23","17675.32","yes","15237.35","0","0","0","16","0","0","4165316","00011115","256958","0","134","0"
"DDS15","0.00","11/08/23","11/08/23","18067.52","yes","15575.45","0","0","0","16","0","0","4165925","00011116","256920","0","134","0"
"DDS15","0.00","11/08/23","11/08/23","13760.42","yes","11862.43","0","0","0","16","0","0","4165938","00011117","256913","0","134","0"
"DDS15","0.00","11/08/23","11/08/23","230.81","yes","198.97","0","0","0","16","0","0","4165952","00011118","256959","0","134","0"
"FHR1810","0.00","11/08/23","11/08/23","2240","yes","0","2240","0","0","0","0","0","4084012","00011119","ADFHB439","0","134","0"
"CCA95","0.00","12/08/23","12/08/23","137073.3","yes","118166.63","0","0","0","16","0","0","4166724","00011120","1477370","0","131","0"
"OESM9709038W6","0.00","12/08/23","12/08/23","17999.72","yes","15517","0","0","0","16","0","0","4167109","00011121","REM 3524","0","131","0"
"TDM99","0.00","12/08/23","12/08/23","539310.21","yes","464922.6","0","0","0","16","0","0","4167114","00011122","011216","0","131","0"
"OESM9709038W6","0.00","12/08/23","12/08/23","585","yes","504.31","0","0","0","16","0","0","4167648","00011123"," ZI 92114","0","131","0"
"CCA95","0.00","12/08/23","12/08/23","177480","yes","153000","0","0","0","16","0","0","4167843","00011124","1479607","0","131","0"
"YC050","0.00","12/08/23","12/08/23","69948","yes","60300","0","0","57600","16","0","0","4167848","00011125","REM 5057","0","134","0"
"GFE00","0.00","12/08/23","12/08/23","16864.36","yes","14538.24","0","0","0","16","0","0","4168099","00011126","6828447","0","131","0"
"OESM9709038W6","0.00","12/08/23","12/08/23","4080","yes","3517.24","0","0","0","16","0","0","4168353","00011127","92070","0","131","0"
"OESM9709038W6","0.00","12/08/23","12/08/23","1650","yes","1422.41","0","0","0","16","0","0","4168961","00011128","92130","0","131","0"
"ACE13","0.00","12/08/23","12/08/23","17402.44","yes","15002.1","0","0","0","16","0","0","4169098","00011129","5434","0","131","0"
"AAL05","0.00","12/08/23","12/08/23","3274.73","yes","2823.04","0","0","0","16","0","0","4169132","00011130","17569","0","131","0"
"AAL05","0.00","12/08/23","12/08/23","209173.89","yes","180322.32","0","0","0","16","0","0","4169153","00011131"," 294155","0","131","0"
"APO69","0.00","12/08/23","12/08/23","139223.2","yes","120020","0","0","0","16","0","0","4169188","00011132"," 60672-60661","0","131","0"
"OESM9709038W6","0.00","14/08/23","14/08/23","5670","yes","4887.93","0","0","0","16","0","0","4169459","00011133"," 3101","0","131","0"
"OESM9709038W6","0.00","14/08/23","14/08/23","18000","yes","15517.24","0","0","0","16","0","0","4169233","00011134","3526","0","131","0"
"CCA95","0.00","14/08/23","14/08/23","145703.71","yes","125606.64","0","0","0","16","0","0","4170018","00011135","1476888","0","131","0"
"FHR1810","0.00","14/08/23","14/08/23","2560","yes","0","2560","0","0","0","0","0","4170311","00011136","HB 445","0","131","0"
"FHR1810","0.00","14/08/23","14/08/23","5040","yes","0","5040","0","0","0","0","0","4170754","00011137","HB 448","0","131","0"
"CCA95","0.00","14/08/23","14/08/23","177480","yes","153000","0","0","0","16","0","0","4170852","00011138","1479595","0","131","0"
"ROT78","0.00","14/08/23","14/08/23","29124.1","yes","25106.98","0","0","0","16","0","0","4171117","00011139","1210186563","0","134","0"
"ROT78","0.00","14/08/23","14/08/23","10598.68","yes","9136.79","0","0","0","16","0","0","4171122","00011140","1510186565","0","134","0"
"ROT78","0.00","14/08/23","14/08/23","85248.52","yes","73490.1","0","0","0","16","0","0","4170676","00011141","1510186564","0","134","0"
"CCA95","0.00","14/08/23","14/08/23","145732.81","yes","125631.73","0","0","0","16","0","0","4171349","00011142","1482930","0","134","0"
"OESM9709038W6","0.00","15/08/23","15/08/23","910","yes","784.48","0","0","0","16","0","0","4174209","00011143"," ZI 92281","0","131","0"
"DDS15","0.00","15/08/23","15/08/23","399.13","yes","344.08","0","0","0","16","0","0","4174233","00011144","257548","0","131","0"
"OESM9709038W6","0.00","15/08/23","15/08/23","520","yes","448.28","0","0","0","16","0","0","4174403","00011145","ZI 92228","0","131","0"
"DDS15","0.00","15/08/23","15/08/23","10036.23","yes","8651.92","0","0","0","16","0","0","4174408","00011146","F256958","0","131","0"
"LSC","0.00","15/08/23","15/08/23","122255.46","yes","105392.64","0","0","100780.57","16","0","0","4174432","00011147"," 2590-2593","0","134","0"
"DDS15","0.00","15/08/23","15/08/23","3594.49","yes","3098.7","0","0","0","16","0","0","4174440","00011148"," 257526","0","131","0"
"BIF86","0.00","15/08/23","15/08/23","8915.18","yes","7685.5","0","0","0","16","0","0","4175441","00011149","86673","0","134","0"
"FHR1810","0.00","15/08/23","15/08/23","2560","yes","0","2560","0","0","0","0","0","4175553","00011150","ADFHB455","0","134","0"
"OESM9709038W6","0.00","16/08/23","16/08/23","390","yes","336.21","0","0","0","16","0","0","4176609","00011151","ZI 92318","0","131","0"
"DEA710","0.00","16/08/23","16/08/23","92573.58","yes","79804.81","0","0","0","16","0","0","4176489","00011152","KT35996","0","131","0"
"DEA710","0.00","16/08/23","16/08/23","30133.55","yes","25977.2","0","0","0","16","0","0","4177477","00011153","KT35994","0","131","0"
"OESM9709038W6","0.00","16/08/23","16/08/23","1950","yes","1681.03","0","0","0","16","0","0","4179921","00011154","ZI 92176","0","131","0"
"IAL83","0.00","16/08/23","16/08/23","160735.78","yes","138565.33","0","0","0","16","0","0","4179925","00011155","2215","0","131","0"
"DEA710","0.00","16/08/23","16/08/23","29870.69","yes","25750.6","0","0","0","16","0","0","4180002","00011156","KT35998","0","134","0"
"CCA95","0.00","16/08/23","16/08/23","137100.6","yes","118190.17","0","0","0","16","0","0","4180007","00011157","1477372","0","134","0"
"bin931005","0.00","17/08/23","17/08/23","83977.17","yes","72394.11","0","0","0","16","0","0","4180981","00011158","168062","0","131","0"
"APO69","0.00","17/08/23","17/08/23","60343.2","yes","52020","0","0","0","16","0","0","4181214","00011159"," 60674","0","131","0"
"ISL91","0.00","17/08/23","17/08/23","16572.56","yes","14286.69","0","0","0","16","0","0","4181291","00011160","201115","0","131","0"
"FHR1810","0.00","17/08/23","17/08/23","2240","yes","0","2240","0","0","0","0","0","4182434","00011161","HB 460","0","131","0"
"THE7911","0.00","17/08/23","17/08/23","25643.21","yes","22106.21","0","0","0","16","0","0","4182570","00011162","3115","0","131","0"
"OESM9709038W6","0.00","17/08/23","17/08/23","390","yes","336.21","0","0","0","16","0","0","4182695","00011163"," 3115","0","131","0"
"OESM9709038W6","0.00","17/08/23","17/08/23","390","yes","336.21","0","0","0","16","0","0","4182702","00011164","3114","0","131","0"
"OESM9709038W6","0.00","17/08/23","17/08/23","390","yes","336.21","0","0","0","16","0","0","4182721","00011165","3116","0","131","0"
"CCA95","0.00","18/08/23","18/08/23","144976.21","yes","124979.49","0","0","0","16","0","0","4184151","00011166","1476887","0","131","0"
"OESM9709038W6","0.00","18/08/23","18/08/23","390","yes","336.21","0","0","0","16","0","0","4184673","00011167","ZI 92545","0","131","0"
"HHI05","0.00","18/08/23","18/08/23","59744","yes","51503.45","0","0","0","16","0","0","4185414","00011168","66669-66682","0","134","0"
"CCA95","0.00","18/08/23","18/08/23","136254.3","yes","117460.6","0","0","0","16","0","0","4187021","00011169","1477337","0","131","0"
"CCA95","0.00","19/08/23","19/08/23","177480","yes","153000","0","0","0","16","0","0","4187713","00011170","1479597","0","131","0"
"bin931005","0.00","19/08/23","19/08/23","103867.56","yes","89541","0","0","91365.97","16","0","0","4188145","00011171","136801","0","134","0"
"bin931005","0.00","19/08/23","19/08/23","8397.72","no","7239.41","0","0","0","16","0","0","4188150","00011172","136802","0","131","0"
"OESM9709038W6","0.00","19/08/23","19/08/23","550","yes","474.14","0","0","0","16","0","0","4188865","00011173","ZI 92630","0","131","0"
"bin931005","0.00","19/08/23","19/08/23","10598.45","yes","9136.6","0","0","0","16","0","0","4189582","00011174","F136802","0","131","0"
"AAL05","0.00","21/08/23","21/08/23","58389.71","yes","50335.96","0","0","0","16","0","0","4190767","00011175","295042","0","131","0"
"AAL05","0.00","21/08/23","21/08/23","3070.16","yes","2646.69","0","0","0","16","0","0","4190630","00011176","294854","0","131","0"
"AME75","0.00","21/08/23","21/08/23","183906.4","yes","158540","0","0","0","16","0","0","4190638","00011177","101878","0","131","0"
"PEEF61","0.00","21/08/23","21/08/23","24434.24","yes","21064","0","0","0","16","0","0","4190672","00011178","67009769","0","131","0"
"TME00","0.00","21/08/23","21/08/23","16269","yes","14025","0","0","0","16","0","0","4191201","00011179","190823","0","131","0"
"CCA95","0.00","21/08/23","21/08/23","177480","yes","153000","0","0","0","16","0","0","4191578","00011180","1479598","0","131","0"
"OESM9709038W6","0.00","21/08/23","21/08/23","2600","yes","2241.38","0","0","0","16","0","0","4191587","00011181","ZI 92508","0","131","0"
"OESM9709038W6","0.00","21/08/23","21/08/23","790","yes","681.03","0","0","0","16","0","0","4191591","00011182","ZI 92634","0","131","0"
"PEEF61","0.00","21/08/23","21/08/23","25914.4","yes","22340","0","0","0","16","0","0","4191610","00011183","67009614","0","131","0"
"OESM9709038W6","0.00","21/08/23","21/08/23","11250","yes","9698.28","0","0","0","16","0","0","4192097","00011184","3541","0","134","0"
"PEEF61","0.00","21/08/23","21/08/23","1310.8","yes","1130","0","0","0","16","0","0","4193289","00011185","67009617","0","131","0"
"DEA710","0.00","21/08/23","21/08/23","890263.26","yes","767468.32","0","0","0","16","0","0","4194662","00011186","186493","0","131","0"
"OESM9709038W6","0.00","21/08/23","21/08/23","390","yes","336.21","0","0","0","16","0","0","4194820","00011187","ZI 92358","0","131","0"
"OESM9709038W6","0.00","21/08/23","21/08/23","11250","yes","9698.28","0","0","0","16","0","0","4194791","00011188","REM 3542","0","131","0"
"CCA95","0.00","21/08/23","21/08/23","137755.8","yes","118755","0","0","0","16","0","0","4195137","00011189","1477374","0","134","0"
"OESM9709038W6","0.00","22/08/23","22/08/23","18000","yes","15517.24","0","0","0","16","0","0","4196746","00011190"," 3544","0","131","0"
"OESM9709038W6","0.00","22/08/23","22/08/23","195","yes","168.1","0","0","0","16","0","0","4197826","00011191","ZI 92822","0","131","0"
"CCA95","0.00","22/08/23","22/08/23","144976.21","yes","124979.49","0","0","0","16","0","0","4198377","00011192","1476886","0","131","0"
"DEA710","0.00","22/08/23","22/08/23","10608.13","yes","9144.94","0","0","0","16","0","0","4199207","00011193","36174","0","131","0"
"OESM9709038W6","0.00","22/08/23","22/08/23","520","yes","448.28","0","0","0","16","0","0","4200714","00011194","3125","0","134","0"
"PIM78","0.00","23/08/23","23/08/23",".23","yes",".2","0","0","0","16","0","0","4200940","00011195","F831573","0","131","0"
"CCA95","0.00","23/08/23","23/08/23","184619.9","yes","159155.09","0","0","0","16","0","0","4201807","00011196","1478908","0","131","0"
"OESM9709038W6","0.00","23/08/23","23/08/23","1170","yes","1008.62","0","0","0","16","0","0","4202852","00011197","92928","0","134","0"
"OESM9709038W6","0.00","23/08/23","23/08/23","19620","yes","16913.79","0","0","0","16","0","0","4203398","00011198"," 3552","0","131","0"
"CCA95","0.00","23/08/23","23/08/23","177480","yes","153000","0","0","0","16","0","0","4204262","00011199","1479599","0","134","0"
"OESM9709038W6","0.00","23/08/23","23/08/23","3400","yes","2931.03","0","0","0","16","0","0","4186767","00011200","92920","0","134","0"
"THE7911","0.00","23/08/23","23/08/23","45369.11","yes","39111.3","0","0","0","16","0","0","4186771","00011201","1137100630","0","134","0"
"FHR1810","0.00","24/08/23","24/08/23","11440","yes","0","11440","0","0","0","0","0","4206881","00011202","ADFHB475","0","134","0"
"CCA95","0.00","24/08/23","24/08/23","177480","yes","153000","0","0","0","16","0","0","4207538","00011203","1479596","0","131","0"
"OESM9709038W6","0.00","24/08/23","24/08/23","2820","yes","2431.03","0","0","0","16","0","0","4207542","00011204","92814","0","131","0"
"AEM87","0.00","24/08/23","24/08/23","55680","yes","48000","0","0","0","16","0","0","4207944","00011205","35922","0","131","0"
"OESM9709038W6","0.00","24/08/23","24/08/23","18000","yes","15517.24","0","0","0","16","0","0","4208098","00011206","3555","0","134","0"
"GFE00","0.00","24/08/23","24/08/23","7528.86","yes","6490.4","0","0","0","16","0","0","4208266","00011207","6854980","0","131","0"
"GFE00","0.00","24/08/23","24/08/23","13281.16","yes","11449.28","0","0","0","16","0","0","4208277","00011208","6856206","0","131","0"
"TEMP84","0.00","24/08/23","24/08/23","79298.86","yes","68361.09","0","0","0","16","0","0","4208284","00011209","2313499149","0","131","0"
"OESM9709038W6","0.00","24/08/23","24/08/23","260","yes","224.14","0","0","0","16","0","0","4208349","00011210","93053","0","131","0"
"OESM9709038W6","0.00","24/08/23","24/08/23","18000","yes","15517.24","0","0","0","16","0","0","4208353","00011211","REM 3558","0","131","0"
"OESM9709038W6","0.00","24/08/23","24/08/23","8820","yes","7603.45","0","0","0","16","0","0","4208609","00011212"," 3559","0","131","0"
"OESM9709038W6","0.00","24/08/23","24/08/23","1140","yes","982.76","0","0","0","16","0","0","4208615","00011213"," ZI 93090","0","131","0"
"DDS15","0.00","25/08/23","25/08/23","392.19","yes","338.09","0","0","0","16","0","0","4209768","00011214","258646-258660","0","131","0"
"ROT78","0.00","25/08/23","25/08/23","13883.62","yes","11968.64","0","0","0","16","0","0","4208963","00011215","1510187441","0","131","0"
"ASH87","0.00","25/08/23","25/08/23","21411.28","yes","18458","0","0","0","16","0","0","4208968","00011216"," 1788","0","131","0"
"FAR88","0.00","25/08/23","25/08/23","189.66","yes","163.5","0","0","0","16","0","0","4211940","00011217","43183","0","131","0"
