"Numren","Claart","Precio","Cant","Des","Estado","Costo","Piva","Pimp2","Nummov","Numfac","Numped","Pedren","canfon"
"1","01CEMCAZ50","148.7068","1020","0","yes","148.7068","16","0","2809519","00008101","","0","0"
"1","01ARE","413.7931",".5","0","yes","370.69","16","0","2809633","00008102","","0","0"
"1","01CEMAGR","2293.1045","50.09","0","yes","2293.1045","16","0","2810056","00008103","","0","0"
"1","01CEMAGR","2293.1045","50.27","0","yes","2293.1045","16","0","2810388","00008104","","0","0"
"1","05TUBGALV5212","369.9671","260","0","yes","390.8034","16","0","2811212","00008105","","0","0"
"2","05TUBG3","449.0035","111","0","yes","473.63942","16","0","2811212","00008105","","0","0"
"1","01BLO15","6.7241","1000","0","yes","6.7241","16","0","2812155","00008106","","0","0"
"1","01ARE","413.7931",".5","0","yes","413.7931","16","0","2812769","00008107","","0","0"
"2","01CAGR","51.72","1","0","yes","25.86207","16","0","2812769","00008107","","0","0"
"1","01COMCOSTAL","318.96552","1","0","yes","318.96552","16","0","2812801","00008108","","0","0"
"1","01CEMMCA50","124.1378","1020","0","yes","109.48","16","0","2814028","00008109","","0","0"
"1","01COMB34","258.62","2","0","yes","258.62","16","0","2814035","00008110","","0","0"
"2","01PIED","387.93103","2","0","yes","387.93103","16","0","2814035","00008110","","0","0"
"1","01COMB34","258.62","3","0","yes","258.62","16","0","2814042","00008111","","0","0"
"1","01COMB34","301.72","5","0","yes","258.62","16","0","2814095","00008112","","0","0"
"1","08APAGMON","10.65","30","0","yes","8.97","16","0","2814100","00008113","","0","0"
"2","08APAMODMON","14.89","50","0","yes","11.871","16","0","2814100","00008113","","0","0"
"1","05TPVC402","342.98","5","0","yes","346.288","16","0","2814163","00008114","","0","0"
"2","05TUBPVCN2","17.61333","300","0","yes","18.16669","16","0","2814163","00008114","","0","0"
"3","05TUBPVCN6","110.985","30","0","yes","111.66533","16","0","2814163","00008114","","0","0"
"4","05CODPVC245","3.58","50","0","yes","3.1164","16","0","2814163","00008114","","0","0"
"5","05COPPVCH34","2.4","50","0","yes","2.4","16","0","2814163","00008114","","0","0"
"6","05REDPVC43","10.4","50","0","yes","15.209","16","0","2814163","00008114","","0","0"
"7","05PEGF150","55.16","12","0","yes","42.43083","16","0","2814163","00008114","","0","0"
"8","05ADAPIM12","3.66","30","0","yes","6.321","16","0","2814163","00008114","","0","0"
"9","05ADAPIM34","5.31","20","0","yes","4.20467","16","0","2814163","00008114","","0","0"
"10","05NIPPI2","28.56","5","0","yes","15.746","16","0","2814163","00008114","","0","0"
"1","01ARE","413.7931","1","0","yes","413.7931","16","0","2814228","00008115","","0","0"
"1","01BLO15","6.7241","2400","0","yes","6.7241","16","0","2815680","00008116","","0","0"
"1","01CEMB","144.82759","3","0","yes","144.82759","16","0","2815684","00008117","","0","0"
"1","06CRTBR","1.44168","609.5","0","yes","1.496","16","0","2816614","00008119","","0","0"
"39","0610847","127.69667","6","0","yes","123.32","16","0","2817313","00008120","","0","0"
"28","0646863","45.85","4","0","yes","51.384","16","0","2817313","00008120","","0","0"
"12","05VALER2","412.28167","12","0","yes","412.2783","16","0","2817313","00008120","","0","0"
"13","06TPVA240","200.66667","3","0","yes","186.07","16","0","2817313","00008120","","0","0"
"14","06LLALB","47.43167","6","0","yes","47.43167","16","0","2817313","00008120","","0","0"
"15","06ESCPC","58.375","6","0","yes","54.73","16","0","2817313","00008120","","0","0"
"16","06ESCC","101.42833","6","0","yes","101.42833","16","0","2817313","00008120","","0","0"
"1","06CJCHP","4.37833","48","0","yes","3.65","16","0","2817313","00008120","","0","0"
"2","0612601","839.15","1","0","yes","839.155","16","0","2817313","00008120","","0","0"
"3","06CI346","36.485","6","0","yes","32.84","16","0","2817313","00008120","","0","0"
"4","0611852","251.745","6","0","yes","251.74667","16","0","2817313","00008120","","0","0"
"5","0613050","35.755","6","0","yes","28.46","16","0","2817313","00008120","","0","0"
"6","04HTAQ14",".17513","4800","0","yes",".17513","16","0","2817313","00008120","","0","0"
"7","0612597","40.13417","12","0","yes","40.1346","16","0","2817313","00008120","","0","0"
"8","0644302","20.4315","20","0","yes","20.432","16","0","2817313","00008120","","0","0"
"9","0644328","28.458","20","0","yes","28.459","16","0","2817313","00008120","","0","0"
"10","0644308","28.458","20","0","yes","28.459","16","0","2817313","00008120","","0","0"
"11","0612587","54.7275","12","0","yes","57.645","16","0","2817313","00008120","","0","0"
"17","0614386","43.052","5","0","yes","40.134","16","0","2817313","00008120","","0","0"
"18","0614301","30.64667","6","0","yes","30.65","16","0","2817313","00008120","","0","0"
"19","0614452","47.43167","6","0","yes","47.43167","16","0","2817313","00008120","","0","0"
"20","06ESP10","59.83667","3","0","yes","59.83667","16","0","2817313","00008120","","0","0"
"21","06ESPEXP","91.21167","6","0","yes","91.21167","16","0","2817313","00008120","","0","0"
"22","06MASHUL","54.7275","4","0","yes","23.35","16","0","2817313","00008120","","0","0"
"23","06TC0561","229.855","2","0","yes","217.435","16","0","2817313","00008120","","0","0"
"24","06MARRO8","302.825","2","0","yes","302.83","16","0","2817313","00008120","","0","0"
"25","0648150","430.84","1","0","yes","430.84","16","0","2817313","00008120","","0","0"
"26","0648216","86.23042","24","0","yes","75.1","16","0","2817313","00008120","","0","0"
"27","08FOCOO75","133.595","8","0","yes","133.59","16","0","2817313","00008120","","0","0"
"29","0617882","105.80333","3","0","yes","186.07","16","0","2817313","00008120","","0","0"
"30","0617194","62.02667","3","0","yes","50.35","16","0","2817313","00008120","","0","0"
"31","0617164","178.77667","6","0","yes","134.99","16","0","2817313","00008120","","0","0"
"32","0617155","142.29","3","0","yes","113.1","16","0","2817313","00008120","","0","0"
"33","06CANM845","11.675","12","0","yes","10.946","16","0","2817313","00008120","","0","0"
"34","05VALESO12","40.13417","12","0","yes","40.13417","16","0","2817313","00008120","","0","0"
"35","0615248","57.64583","12","0","yes","53","16","0","2817313","00008120","","0","0"
"36","0616853","317.4","1","0","yes","266.35","16","0","2817313","00008120","","0","0"
"37","0614286","76.61833","12","0","yes","76.62","16","0","2817313","00008120","","0","0"
"38","0614270","43.05167","6","0","yes","25.53833","16","0","2817313","00008120","","0","0"
"40","0610849","116.02167","6","0","yes","116.02166","16","0","2817313","00008120","","0","0"
"41","0610549","43.05167","6","0","yes","37.95","16","0","2817313","00008120","","0","0"
"42","0619216","57.64667","6","0","yes","53","16","0","2817313","00008120","","0","0"
"43","08EX2M","26.088","5","0","yes","27.67","16","0","2817313","00008120","","0","0"
"1","06MACI102","134.99","20","0","yes","126.995","16","0","2817423","00008121","","0","0"
"2","05TUBGALV5212","460.46886","70","0","yes","369.9671","16","0","2817423","00008121","","0","0"
"3","05TUBG3","553.2","70","0","yes","449.0035","16","0","2817423","00008121","","0","0"
"4","06ALGG14","29","49.8","0","yes","13.5","16","0","2817423","00008121","","0","0"
"5","06MP61","9.64889","45","0","yes","0","16","0","2817423","00008121","","0","0"
"1","01CEMAGR","2293.1045","49.8","0","yes","2293.1045","16","0","2817930","00008122","","0","0"
"1","01BLO15","6.7241","1200","0","yes","6.7241","16","0","2819307","00008123","","0","0"
"1","06ALGG14","29",".2","0","yes","29","16","0","2819553","00008124","","0","0"
"1","04HSI2178","54.2","300","0","yes","48.2","16","0","2819630","00008125","","0","0"
"2","04HSI2176","62.5","300","0","yes","55.7","16","0","2819630","00008125","","0","0"
"3","04HSI2110","59.4","100","0","yes","52.8","16","0","2819630","00008125","","0","0"
"1","03LPC210305N","1104.31","2","0","yes","0","16","0","2819642","00008126","","0","0"
"1","01ARE","413.7931","1","0","yes","413.7931","16","0","2819663","00008128","","0","0"
"1","08TUBA114","199.47","10","0","yes","216.891","16","0","2819674","00008129","","0","0"
"2","08ACOMVC","43.77","5","0","yes","40.707","16","0","2819674","00008129","","0","0"
"3","08ACOMM114","17.71","5","0","yes","18.526","16","0","2819674","00008129","","0","0"
"4","08TUBC34PD","106.9","30","0","yes","118.08","16","0","2819674","00008129","","0","0"
"5","08E362501","14.62","50","0","yes","14.076","16","0","2819674","00008129","","0","0"
"6","08AESM","17.89","20","0","yes","14.04","16","0","2819674","00008129","","0","0"
"7","08PASQ30","120.69","10","0","yes","122.68","16","0","2819674","00008129","","0","0"
"8","08CENC1","48.83","20","0","yes","48.71","16","0","2819674","00008129","","0","0"
"9","08CENC2","52.08","20","0","yes","55.386","16","0","2819674","00008129","","0","0"
"10","08CONMON","12","50","0","yes","12","16","0","2819674","00008129","","0","0"
"11","08TIMBESC","12.52","50","0","yes","13.175","16","0","2819674","00008129","","0","0"
"12","08APAGMON","8.97","30","0","yes","10.65","16","0","2819674","00008129","","0","0"
"1","01CEMCAZ50","148.7068","1020","0","yes","148.7068","16","0","2819810","00008130","","0","0"
"1","03PLA31016","32.10603","1296","0","yes","25.18","16","0","2820033","00008132","","0","0"
"1","01ARE","413.7931",".5","0","yes","413.7931","16","0","2820657","00008133","","0","0"
"2","01COMB34","301.72","2","0","yes","301.72","16","0","2820725","00008134","","0","0"
"1","01PIED","387.93103","4","0","yes","387.93103","16","0","2820725","00008134","","0","0"
"1","01CEMCAZ50","148.7068","1020","0","yes","148.7068","16","0","2820975","00008135","","0","0"
"1","01BLO15","6.7241","1200","0","yes","6.7241","16","0","2821421","00008136","","0","0"
"2","01BLO12","6.4655","250","0","yes","6.4655","16","0","2821421","00008136","","0","0"
"3","01BLO10","6.4655","750","0","yes","6.4655","16","0","2821421","00008136","","0","0"
"1","01CEMCAZ50","148.7068","1020","0","yes","148.7068","16","0","2823235","00008137","","0","0"
"1","01CEMBIG","2439.6544","50.07","0","yes","2439.6544","16","0","2824262","00008138","","0","0"
"1","01ARE","413.7931","1","0","yes","413.7931","16","0","2826728","00008139","","0","0"
"2","01COMB34","301.72","3","0","yes","301.72","16","0","2826728","00008139","","0","0"
"1","01CAS6515","37.71","1010","0","yes","29.7","16","0","2826788","00008140","","0","0"
"1","05CONPL12","27.38383","180","0","yes","27.38392","16","0","2827277","00008141","","0","0"
"2","05TUBPL34","114.05844","250","0","yes","100.52","16","0","2827277","00008141","","0","0"
"3","05CONPH12","25.5608","120","0","yes","25.5608","16","0","2827277","00008141","","0","0"
"4","05CODPL12","3.3153","1000","0","yes","3.31525","16","0","2827277","00008141","","0","0"
"5","05TUBPL12","61.01372","250","0","yes","57.20038","16","0","2827277","00008141","","0","0"
"6","05CODPL34","4.90753","1000","0","yes","4.90753","16","0","2827277","00008141","","0","0"
"7","05COPL12","3.6768","625","0","yes","3.6768","16","0","2827277","00008141","","0","0"
"8","05CODPLH","27.71467","60","0","yes","27.71467","16","0","2827277","00008141","","0","0"
"9","05COPL34","7.3921","1000","0","yes","7.3921","16","0","2827277","00008141","","0","0"
"10","05TER600","1035.62","2","0","yes","912.52","16","0","2827277","00008141","","0","0"
"11","05CONPL34","53.514","135","0","yes","41.44511","16","0","2827277","00008141","","0","0"
"12","05PLJLR20","316.1355","50","0","yes","316.1376","16","0","2827277","00008141","","0","0"
"13","05MULCVETU","115.588","50","0","yes","115.5885","16","0","2827277","00008141","","0","0"
"14","05FLOPTIN","53.058","50","0","yes","53.0583","16","0","2827277","00008141","","0","0"
"15","05VALL","104.23","50","0","yes","0","16","0","2827277","00008141","","0","0"
"1","03VIGIPR12","36.30571","473","0","yes","0","16","0","2827697","00008142","","0","0"
"1","05TANQV5000LT","11553.34","2","0","yes","6704","16","0","2827850","00008143","","0","0"
"1","05TINRT450","1630.13","5","0","yes","1630.123","16","0","2827855","00008144","","0","0"
"1","01BLO15","6.7241","1000","0","yes","6.7241","16","0","2827865","00008145","","0","0"
"1","01COMB34","301.72",".5","0","yes","301.72","16","0","2829350","00008146","","0","0"
"1","01COMB34","301.72","1.5","0","yes","301.72","16","0","2829440","00008147","","0","0"
"1","01CEMAGR","2293.1045","50.11","0","yes","2293.1045","16","0","2829480","00008148","","0","0"
"1","06EX0384","410.56","3","0","yes","0","16","0","2829988","00008149","","0","0"
"2","06EX011340","410.56","1","0","yes","0","16","0","2829988","00008149","","0","0"
"3","06EX020050","1796.58","4","0","yes","0","16","0","2829988","00008149","","0","0"
"1","01ARECARR","60.34483","5","0","yes","60.34483","16","0","2830945","00008150","","0","0"
"7","05CAJP","467.851","20","0","yes","366.093","16","0","2831170","00008151","","0","0"
"6","05REDPVC43","12.7386","50","0","yes","10.4","16","0","2831170","00008151","","0","0"
"1","05TUBPVCN2","15.99984","900","0","yes","18.17","16","0","2831170","00008151","","0","0"
"2","05TUBPVCN6","97.46856","90","0","yes","110.985","16","0","2831170","00008151","","0","0"
"3","05TPVC402","334.818","5","0","yes","342.98","16","0","2831170","00008151","","0","0"
"4","05CODPVC245","2.6568","100","0","yes","3.58","16","0","2831170","00008151","","0","0"
"5","05COPPVCH34","2.7838","50","0","yes","2.4","16","0","2831170","00008151","","0","0"
"8","05PEGF150","45.37458","24","0","yes","45.37","16","0","2831170","00008151","","0","0"
"9","05PEGAD240","69.77375","24","0","yes","71.47563","16","0","2831170","00008151","","0","0"
"10","05TUBKIT","14.06675","200","0","yes","13.36335","16","0","2831170","00008151","","0","0"
"11","05NIPPI2","23.968","5","0","yes","28.56","16","0","2831170","00008151","","0","0"
"1","01ARE","413.7931","1","0","yes","413.7931","16","0","2831283","00008152","","0","0"
"1","01COMB34","301.72","1","0","yes","301.72","16","0","2831467","00008153","","0","0"
"1","01CEMBIG","2439.6544","50","0","yes","2439.6544","16","0","2833297","00008154","","0","0"
"1","01CEMCAZ50","146.5516","1020","0","yes","146.5516","16","0","2834113","00008155","","0","0"
"1","01BLO12","6.4655","500","0","yes","6.4655","16","0","2835107","00008156","","0","0"
"1","01YEM","60","450","0","yes","60","16","0","2835206","00008157","","0","0"
"1","01CEMAGR","2293.1045","50.2","0","yes","2293.1045","16","0","2835952","00008158","","0","0"
"1","01BLO15","6.7241","2400","0","yes","6.7241","16","0","2836278","00008159","","0","0"
"1","01BLO15","6.7241","2400","0","yes","6.7241","16","0","2836678","00008170","","0","0"
"1","01VAR38R","130.73768","4470","0","yes","176.76016","16","0","2836812","00008160","","0","0"
"1","01COMB34","301.72","2","0","yes","301.72","16","0","2837238","00008162","","0","0"
"1","01CEMAGR","2293.1045","50.36","0","yes","2293.1045","16","0","2837251","00008161","","0","0"
"1","01CEMCAZ50","146.5516","1020","0","yes","146.5516","16","0","2838082","00008163","","0","0"
"1","01BLO12","6.4655","500","0","yes","6.4655","16","0","2838344","00008164","","0","0"
"2","01BLO10","6.4655","600","0","yes","6.4655","16","0","2838344","00008164","","0","0"
"1","01CEMAGR","2293.1045","49.89","0","yes","2293.1045","16","0","2838661","00008166","","0","0"
"1","01PIED","387.93103","4","0","yes","387.93103","16","0","2839041","00008165","","0","0"
"1","01PAB","48.0604","1000","0","yes","47.39","16","0","2840033","00008167","","0","0"
"2","01ES","81.9045","400","0","yes","81.9","16","0","2840033","00008167","","0","0"
"1","03LAMTRA","2915.018","32","0","yes","0","16","0","2840116","00008168","","0","0"
"8","0614951","127.69763","4","0","yes","121.3125","16","0","2841381","00008169","","0","0"
"9","0611925","116.0214","6","0","yes","116.02167","16","0","2841381","00008169","","0","0"
"10","0619710","105.80625","4","0","yes","105.805","16","0","2841381","00008169","","0","0"
